label	document
0	가을가을한 요즘 아직 단풍이 덜 든 월 중순 창덕궁에 방문했다
1	하늘 푸르고 햇살 따사롭고바람도 적당한 포근한 날씨 보물 제 호 돈화문위풍당당 멋있다
1	평일인데도 관광객이 많았고산책하기 더없이 좋았다
1	창덕궁 후원은 아름답기로 유명하다
0	아름다운 창덕궁 사계절 다 와보고 싶다
0	후원 예약은 아래 링크 참조 바랍니다
-1	후원 외국인 관람시간에는 내국인 예약 불가합니다
0	무료 및 할인대상자와 통합관람권 소지자는 사전 예매하시고 당일 현장에서 증빙서류나 자료 확인후 티켓 교환하여 주시기 바랍니다
0	매주 월요일 휴관 관람 안내 창덕궁 후원관람은 제한관람지역으로 관람시간표에 맞춰 해설사의 인솔 하에 회차별 최대 명까지 입장 가능합니다
0	선착순 인터넷 예매 관람당일 선착순 현장 구매 관람희망일 일 전 오전 시부터 하루 전까지 선착순 마감 관    서울특별시 종로구 율곡로 창덕궁 창덕궁후원예약
0	경기도에 살고 있어서 서울에 놀러가려면부지런을 떨어야하는데 부지런하지 못한 우리 지하철 타고 시간 십분 이상을 보내야 하기에라니는 책을 읽었고 할거 없는 나는 카메라를 꺼내들었다
0	책을 찍으려고 한건데 손가락 반지 개가 더 눈에 들어온다
0	예에 꼬질꼬질한 신발이지만 귀여운 디자인이라서 맘에 든다 가방과 신발은 깔맞춤 늦잠자고 시간 확인 하지 않고 오는 바람에마감시간에 도착해버렸고입장을 할 수 없게 되버렸다
1	아쉬운 마음에 올려다 본 지붕안쪽 문양이 너무 예뻐서 일단 찍어봤다
0	색이 다양해서 그런지 보기에도 예쁘고사진으로 담아도 잘 나온다
0	이대로는 집에 가기 아쉽다고 해서조금 떨어진 쌈지길로 가따 사고싶은것도 하고싶은것도있었지만가격대가 있는편이라 눈으로만구경하고 배고픔을채우기려고 인터넷을 찾아솔직한 후기가 있는 집을 선택해서 가기로 했다
0	쌈지길과 걸어서 분정도 매우 가까운곳에 위치하고 있어서빠르게 찾을수 있었다
0	저녁시간이라서 그런지대기번호 번 그래도 매장안이 큰편이라서오래기다리지 않고 들어갈수있었다
0	안에 들어가보니몇몇 연예인도 들렸다
0	간건지싸인들이 쭉 걸려 있었다
0	이집은 갓지은 밥과김치와 허브솔트가 최고였다
0	다 먹고 나오니배가 불러 주변을 조금 걷다우린 슬슬 걸어서 지하철역으로발걸음을 옮겨집 도착 보려고 했던 궁은 보지 못했찌만그래도 맛있는집을 찾아서만족한다
0	미술천재 송유딘님과 궁궐 나들이를 다녀왔습니다
0	날씨 진짜 좋았음간만에 미세먼지 보통 창경궁 대온실 가는길에 만난 커다란 연못잉어들이 엄청 많았어요
0	유딘님의 사진 실력 괜찮아 그럴 수 있어 실제로 봐야 아주 하얗고 예쁜 대온실예쁜 꽃들꽃만 찍은 저예쁘네봄에 오면 더 예쁘겠죠창경궁에서 창덕궁으로 넘어가며도심 속 궁궐이 풍기는 아우라향기 등아름다움을 한번 더 느꼈어요
0	최근 황후의 품격으로이런 한국스러움에 한껏 빠졌어요
0	다음엔 나도 한복 입고 오리라 아름답다인정전기념사진도 남기구요
0	셀카도 남기구요
0	부탁해서 친구와도 남깁니다
0	출출해진 우리는 안국역 거리를 거닐다가우연히 끌려콩사랑에 들어왔습니다
0	냠냠해물순두부에 굴만 있는게 함정 굴은 안먹어서 다 남겼지만 다음에 안국가면 또 가야지콩사랑 포토존에서도 찰칵아마스빈 버블티를 먹으며명동까지 걸어갔어요
0	되게 조용한 명동 카페에 갔습니다
0	비밀스러운명동 뉴발란스 건물 층 카페이름이 모였띠 루미큐브 연속 번 이겨서 넘 좋았습다 엄청 많이 걸어다녔던 하루방학 시작도 방학 마무리도종로 데이트와 보내는 것 같아요
0	꺄르르미세먼지 얼른 없어져서 더 많이 돌아다니구 싶슴다
0	창덕궁 여러 전각과 부속건물들의 창호와 살문입니다
0	인식 신나네에서 살문 제작을 하고 나서부터는 눈에 많이 들어옵니다
0	작은 창 두개의 문이 서로 독립적으로 있습니다
0	덧문 안쪽에 설치한 미닫이 문의 살 밖은 전형적인 여닫이 안은 미닫이 대청마루에서 밖으로 이어지는 창호 아궁이 머름대 문 서로 다른 요소들이 면을 만들고 있습니다
0	부엌인듯 환기를 위한 살문 약간 넓은 살의 문도 있네요
0	보통의 문같으네요
0	좀 특이한 살문이죠 정자의 문살도 특이한 패턴을 가지고 있더군요
0	어린 시절 문살에 비치는 햇살의 기억이 선합니다
0	거억이 분명한 것을 보니 마음에 영향을 줬겠지요
0	지난 주 서울에 갈 일이 있어 카메라를 들고 나갔다
0	역시 카메라를 함께하니 아름답고 의미있는 장소에 가고싶었고임진왜란 이후 재건이 필요했던 경복궁을 대신해 약 년간 그의 역을 대신했던 창덕궁 푹푹찌는 더운 날이라 그랬던가 사람이 많이 있지는 않았고 외국인 관광객들이 더 많았다
-1	해설사님에게 마구 질문하고싶었는데 내가 역사는 공부했지만 아직 궁에 대해서는 많이 알지 못해 질문을 막 던지지는 못했다
0	창덕궁의 많은 건물들을 둘러보고 비원 을 해설사분을 끼고 둘러보았다
0	역시 아는만큼 보인다 가장 인상깊었던 해설은 우리나라 과거 조상들 서민들이 집의 마당 한가운데 나무나 우물을 심지 않았다
0	그 이유가 마당이 직사각형 口 모양으로 있는데 그 한가운데에 나무 목 木 자가 있게 되면빈곤함을 뜻하는 빈곤할 곤 困 의 한자가 되기 때문인데일제 강점기 이후 일제의 잔재로 마구잡이로 마당 한가운데에도 나무 우물을 두고 했다
-1	우리 조상들의 뜻이 담겨있는 그 무언가가 해쳐진다는 것은 참으로 슬픈 일이곳은 창덕궁의 어느 방면의 문이었던가 병이 나 죽은 시신이나 송장이 궐밖으로 나가는 문이었는데인현왕후도 이곳으로 나갔었다고한다 이 어찌 슬픈 일인가 바로 느껴지는 전통화 현대의 조화 영국으로 처음 혼자 해외여행갔을때 유럽풍의 멋지고 오래된 건물들과 현대와서 지은 신식의 건물이 어우러지는 것을 보고 전통화 현대의 조화가 너무나 아름답다고 생각했는데내가 그동안 관심갖고 보지 않았던 것이다
0	우리나라에서도 충분히 느낄 수 있는 감정이었고 해외여행을 통해 우리의 것을 더 잘 알고 사랑하게 되었다는 점 수호 인정전뒤에보이는 곳 층이 규장각
-1	누가 말하더라 평생 서울에 살면서 서울에 있는 궁궐도 아직 다 못돌아보다니 라고 유난히 더운 일요일에 창덕궁에 갔다
-1	아마도 왕이 제일 오래 머물렀던 궁이라지 그래서인지 근대식 인테리어도 볼 수 있었고 다른 궁궐보다는 소박한 편이었다
-1	일요일마다 열린다는 전통음악회도 관람했는데 아무래도 더운데 옷을 여러겹 입어서 그런지 공연자 분들의 표정이 좋지 않더라 외국인 관광객들도 많이 있는데 좌석이 너무 조금인 것은 좀 재고해야 할 사항 간만에 문화유적을 돌아보니 기분이 새로웠다
0	인사동 명동 미스터도넛 떡볶이 롯데백화점
0	작년 이맘 때쯤 월 관광주간에 대한 조사를 하던 중 쌩뚱맞게 알게 된 문화융성위원회 국민들의 문화 생활 향상을 목적으로 하는 대통령직속 단체인데그곳에서 하고 있는 대대적인 사업이자 캠페인이 바로 문화가 있는 날이다
0	그것이 무엇이냐 하면       매달 마지막 주 수요일을 문화가 있는 날로 정해전국의 문화재 박물관 미술관 공연장 영화관 등에서 무료 및 입장료 할인 행사를 진행하는 것이다
0	전국적으로 참여하고 있는 문화예술 기관과 단체도 많고영화관의 경우도 나 메가박스 등도 참여하고 있어서매우 저렴한 가격에 영화를 즐길 수도 있으니 더욱더 멋진일 그래서 작년부터 꼭 매달 마지막 주 수요일엔 일부러 챙겨서라도 문화 시설을 방문하려고 하는데나는 주로 문화재나 미술관을 많이 찾는 편이다
0	이번 주 역시 월의 마지막 주 수요일이 있던 관계로어김없이 제니를 안고 매 마 수를 즐기러 고고 그리하여 목적지는 바로 창덕궁 태종 년에 조선의 이궁으로 지어진 창덕궁은경복궁 동쪽에 있어 동궐이라 불리던 곳으로 조선 궁궐 중 가장 오랫동안 임금들이 거처했던 궁이다
0	년 유네스코 세계문화유산으로 지정되어 그 아름다움을 보존하고 있는데창덕궁 안에 있는 후원은 따로 가이드 안내를 받아야만 관람할 수 있을 정도로 철저하게 보존 관리되는 곳이기도 하다
0	창덕궁 수유실 먼저 창덕궁 돈화문을 통과하여 오른쪽에 보이는 진선문 본격적인 창덕궁 투어를 위해 반드시 통과해야할 문 월의 신록이 우거진 아름다운 창덕궁의 진선문 앞으로는 금천교 밑으로 작은 인공 냇물이 졸졸졸 제니에게도 졸졸졸 흐르는 풍경을 열심히 설명 진선문 통과해서 인정문으로 들어가면나라의 크고 작은 행사와 아침 조회가 열리던 조정이 나온다
0	품계석이 나란히 열을 맞춰 있는 조정을 바라보고 있는데 불현듯 신하들은 얼마나 뜨거웠을까 이런 날씨에 여기서 조회 했다
-1	간 일사병 걸리겠다 하고 생각하는 찰나 문화해설사가 하는 말이 들려온다
0	여름에는 이곳에 천막을 치고 행사를 진행했기 때문에 뜨거운 태양을 피할 수 있었어요
0	아 다행이다
0	조정을 가로질러 인정전으로 올라갔다
0	국가의 중요 행사가 있을 때 왕이 앉던 용상 뒤편에는 왕을 상징하는 일월오악병이 세워져 있다
0	그런데 신기하게도 인정전 안에 보이는 전등과 서양식 커튼 이것은 조선 말기인 년 조선에 전기가 들어오면서 설치된 것이라고 한다 전등이 있으니 뭔가 이국적인 느낌이 드는 우리의 고궁이다
0	아이폰 파노라마를 이용해 인정전과 조정을 찍는데관광객 한명이 쓰윽 지나가는 통에 심령사진 찍어버렸네 인정전 담 넘어 보이는 청기와 청와대인가 그럴리가 조선의 남아있는 궁궐 중 유일하게 청색 도료를 발랐다는 청기와 얹힌 전각은 바로 임금님이 사무를 보던 선정전 이곳에서 국사를 보았다는 선정전 내부 인정전과 같은 화려함은 없지만 조선 궁궐의 위엄과 품격은 고스란히 엿보인다
0	이번에는 선정전 단청 넘어로 인정전 구경 더운 날씨 통에 개월 아기와 함께 창덕궁을 속속들이 구경하긴 힘들어서 빠르게 이동 희정당 대조전 등은 패스했으니나중에 아빠랑 같이 올 때 다시 제대로 보자꾸나 궁궐안에 웬 사가와 같은 기와집 한채가 보여 낼름 들어갔다
0	이곳은 낙선재로 창덕궁 안에서도 아름다운 건물로 칭찬받은 장소 헌종의 러브스토리가 살짝쿵 묻어난 이곳은 헌종이 후궁인 김씨를 위해 지어준 건물이다
0	사실 헌종은 왕비 간택 전에 김씨를 먼저 보고 그녀에게 반해 내심 왕비로 간택되길 바랬는데왕실 어른들은 효현왕후를 왕비로 간택 결국 좋아하는 여인을 포기하나 싶었는데효현왕후에게서 후사가 없자 왕실 어른들이 후궁을 들이기로 결정하면서드디어 김씨가 헌종의 후궁으로 들어오게 되면서 헌종의 사랑이 이루어졌다는 여하튼 그 사랑하는 마음이 엿보이는 아름다운 낙선재는 화려한 전각으로 치장된 창덕궁 내에 묘한 단아함을 보여준다 낙선재 뒤편으로 위치한 아름다운 정자들은현재 보존을 위해 일반 관람객에게 개방되지 않고 있다
0	니 멀리서 그 아름다운 자태만 카메라에 담아본다 이제 창덕궁 관람이 슬슬 끝나간다
0	그리고 제니 기저귀 갈 시간도 다가온다
0	화장실과 수유실이 붙어 있는 관계로 빠르게 자리 이동 창덕궁 화장실 최근에 새로 지었나아님 입장료도 비싸고 세계문화유산이기도 하니 특별히 신경쓴 걸까다른 고궁의 화장실과 달리 깨끗함을 자랑한다 여자 화장실 바로 옆에 붙어 있는 수유실은누구나 쉽게 이용할 수 있는 곳 공간이 좁긴 하지만 웬만한건 다 갖추고 있다
0	그런데 화장실 입구 바로 옆에 있기도 하고 이곳에 정수기가 마련되 있다는 걸 알고 있는지제니 기저귀 갈고 쉬고 있는데 외국인 관광객이 수시로 들락날락 이거 참 불안해서리 모유수유하는 엄마라면 좀 신경쓰일 듯 싶다
0	오늘도 개월 아기 제니는 내 품에 안겨 즐거운 고궁 나들이를 즐겼다
0	늘 나들이 포스팅은 기 승 전 제니간만에 아빠 없이 엄마랑 단둘 나들이니까 어줍잖은 셀카로 마무으리
0	창덕궁 나들이 월 철쭉꽃이 활짝핀 칭덕궁 안 멋진 모습입니다
0	창덕궁의 가와 지붕들 관광객들의 많으 오고 가는 틈으로 찍은 사진들 입니다
0	창덕궁 오시는 길 지하철창덕궁 오시는 길 버스
0	그냥 추석이라 궁에 가보고싶었어요
0	식구들 들들볶아 창덕궁 가기명절엔 무료개방 이기도하고왠지 추석과 고궁이어울리기도 하고 배가 고파서 일단 먹기로 용수산 쉬네요
0	아쉬운대로 맞은편 칼국수집 이거보고 오늘 급 부추김치 담그기나름 잘 선택한 시장이 반찬이라 넘 맛있게 먹고의외로 많은 사람들과 외국인들이찾는 고궁도심속에서 이런 곳이 있으니참 좋아요
0	백송이곳에서 어느 노신사분이 사진좀 찍어달라시며 년전 사진 찍었던 바로 그곳이라며 엄마가 보고싶으시단다 가운데 꼬마가당신이라며 일제시대때이곳은 동물원이었고 독립후에도 유원지로 전락한 일본의 간교함 지금은 왕궁으로서의 위엄을찾고 잘 관리되고있지만 그분께는 부모님과의추억의 장소겠지 이곳이 바로 그때 배를 타고내리던 곳이었단다 왜 아닐까 나이드셔도 엄마는 엄마지 덥더라구요
0	울아들 폼잡고 참 닮은 부녀부녀 아빠는 엄마만 쳐다보네 그리 좋더냐 우리딸 뭐보고있나 우짜든지 가족끼리 명절에 고궁가기늘 해보고픈건데 오늘 이루었다
0	좋더라 이웃님들도 즐거운 한가위 보내셨나요
0	안녕하세요
0	뚜벅찰칵이예요
0	오늘도 들고 온 한국에서의 이야기 지금 시작합니다
0	한국에 가면 제일 하고싶었던 것 중 하나가 바로 한복입고 궁 돌아다니기 였어요
0	한국에 있을 때도 원체 궁나들이를 좋아라하긴 했지만 언젠가부터 한복입고 궁나들이하는 사람들이 많아지더라구요
-1	하지만 년전까지는 일하느라 작년에는 누워있느라 올해는 독일에 있으니 궁 못간지가 너무 오래 되었어요
0	그래서 벼르고 벼르다가 이번 가을 드디어 궁으로 향했어요
0	이번 나들이 짝꿍은 년가까이 미국생활을 하다
0	돌아온 그래서 궁에 가본적 없다는 썽양이었답니다
0	한복 렌탈샵에서는 정신없어서 사진 하나도 못찍고배고파진 우리는 첫 행선지가 칼국수집이었어요
0	사실 저는 경복궁보다 창덕궁이 더 좋아요
0	비원도 예쁘고여기저기 숨겨진 공간이 더 많거든요
-1	물론 이날이 한글날이었기에 비원 나들이는 실패였지만요 비원은 유네스코에 등재되어 있기 때문에 한 타임당 명씩 가이드와 함께 입장 이동해야 합니다
0	인터넷에서 현장에서 인원접수 가능하니 꼭 체크하세요
0	요기조기서 사진찍고 저는 요래보는 궁이 너무 좋아요
0	정말 한국적인데 예쁜 궁 왕의 공간들 외국에 잠깐 살았다고 이런게 더 좋아진거 있죠 후원과 연결되는 곳들 지금은 굳게 닫혀있는 문이지만그 옛날에는 자유롭게 오갔겠죠이곳 연못에서 조금 휴식을 취하고다음장소로 이동합니다
0	바로 북촌 한옥마을 한국에 있을 땐 뻔질나게 오가던 곳인데 오랜만에 다시 갔네요
1	그 모습이 너무 예뻐서 살짜쿵 찍어 보았네요
0	저는 혼자서 요래요래 썽양에게 포즈지시 저도 요래요래 개인적으로 북촌한옥마을에 오면꼭 사진을 남기는 곳이예요
0	뒤에 보이는 목욕탕굴뚝이 인상적이거든요
0	그리고 한복 반납이 아쉬워렌탈샵에서 사진찍고 놀기 끝까지 사진을 남기겠다는 강한 의지입니다
0	알차게 놀고 난 뒤 집에 가는길에 발견한 노란 우체통 공신상담해주는 것 같은데저도 보내보고 싶네요
0	또또 알차게 논 하루였죠
0	요즘 궁중문화축전 중이다
0	그리고 식사하면서 창덕궁의 멋진 지붕을 볼 수 있어 좋았다
0	몇 걸음만 걸으면 창덕궁 매표소에서 표를 사고 음악회 보러 낙선재로 의자가 없을 줄 알았는데 관객을 위한 좌석이 마련되어 있었다
0	멋진 풍경을 담으며 편하게 앉아서 기다렸다
0	드디어 작은 음악회 시작 음악회라서 연주만 들을 줄 알았는데춤도 볼 수 있다
1	실로폰이랑 비슷하게 느껴졌는데 실로폰보다 훨씬 깊고 아름다운 소리였다
0	태평무 왕과 왕비의 춤을 각색한 춤이라고 설명을 들었다
1	태평성대를 기원하는 의미가 담겨 있다고 한다 음악과 춤이 어우러진 멋진 공연이었다
0	창덕궁을 좀 더 구경하고카페를 찾아 골목길로 이동했다
0	오다 보니 여기가 그 익선동 예쁜 카페다 좋아 바로 여기야 카페에서 찍은 사진 꽃이 너무 예쁘다 평소에 커피를 잘 마시지 않지만예쁜 카페에서 기분이 좋아 오랜만에 커피를 주문했다
0	샷은 원래 투 샷이라고 하셔서샷 하나 빼고 주문했다
0	오늘 필름 카메라로 찍은 사진은어떻게 나왔을까 너무 기대된다
0	경기도 광명시 광명동 전화
0	안녕하세요
0	큐비맘 기로 활동하게 된 블로거 레디고라고 합니다
1	이렇게 큐비앤맘 이웃님들께 처음 인사드리게 돼서 영광이에요
0	저는 앞으로 아이와 함께 즐기기 좋은 다양한 문화생활을 공유하려 하는데요
0	오늘은 그 첫 번째 이야기로 아이와 함께 떠나는 우리나라 문화체험하기 북촌한옥마을 한옥스테이와 창덕궁 나들이를 소개하려고 합니다
0	저희 가족은 경기도에 살아서 서울을 방문할 일이 많이 없는데요
0	개월차 우리 아들은 태어나서 처음으로 서울나들이를 가게 되었어요
0	서울나들이지만 정말 서울같지 않은 문화체험 한옥스테이를 떠나보실까요
0	정말 가보고 싶었던 북촌한옥마을 북촌은 경복궁과 창덕궁 종묘 사이에 위치한 곳으로 전통한옥이 밀집되어있는 조선시대에 조성된 양반층 주거지라고해요
0	서울 한복판에서 우리나라의 역사와 전통을 가득 느낄 수 있는 북촌한옥마을 다양한 한옥스테이를 만나보실 수 있는데요
0	급하게 한옥스테이를 결정하고 북촌한옥마을 공식 홈페이지에 나온 숙박을 찾아보다가 맘에 드는 곳을 발견하고 당일 급으로 예약했답니다
0	저희는 금요일에 묵게 됐는데 마침 단체관광이 취소된 곳이 있어서 좀 더 저렴하게 당일날 예약할 수 있었답니다
0	주말에는 관광객들이 몰려서 맘에 드는 곳 예약을 하기 어려울 수 있으니 미리미리 예약해두시는게 좋을 것 같아요
0	한옥스테이 숙소를 결정하실 때 가격도 중요하지만 조식여부 조식 스타일 이른 체크인 혹은 늦은 체크인 가능여부 온돌방인지 침대가 있는 방인지 개별화장실은 있는 곳인지 등등 따져보시면서 한옥스테이를 결정하시면 좋을 것 같더라고요
0	저희는 어린 아이가 있는지라 한식으로 조식이 나오는 곳 온돌바닥으로 아기가 마구마구 뒹굴 수 있는 곳 아이를 씻기기 좋은 개별화장실이 있는 곳 늦게 체크인 할 수 있는 곳으로 찾아보느라 북촌마루라는 곳에서 묵게 됐는데 너무 너무 만족스러웠답니다
0	이젠 여행도 부부 스타일이 아닌 무조건 아이 위주로 맞춰지게 되네요
0	볼일 다 보고 늦은 저녁이 돼서야 도착한 북촌한옥마을 숙소 북촌마루 고즈넉한 한옥이 저희 가족을 맞이해줬답니다
1	층 숙소에 묵었는데 단체관광객이 취소돼서 굉장히 조용하게 저희 가족만 쓸 수 있어서 좋았네요
0	다양한 편의시설이 준비돼 있어서 큰 불편없이 묵었어요
0	저희가 묵은 온돌방 패밀리룸이에요
0	바닥에서 자면 허리 아프지 않을까 싶었는데 라텍스매트 같은 푹신한 매트를 깔아주셔서 예민한 저희 아들램도 굉장히 편하게 숙면을 취했답니다
0	다음날 아침 일찍 일어난 아들을 데리고 어제 밤에 제대로 못본 한옥도 구경하고 주변 북촌한옥마을 산책했어요
0	사실 북촌한옥마을코스로 손꼽히는 북촌 경 코스가 창덕궁부터 시작해서 북촌한옥마을 삼청동까지 이어지는데요
-1	아직 아이가 어리기도하고 날도 더웠던 터라 그렇게까지 돌아보긴 쉽지 않더라구요
0	가볍게 아침에 산책하면서 북촌한옥마을을 담아봤습니다
0	아기자기한 골목길도 열심히 유모차 끌고 다니면서 담아보고 아들은 무슨생각을 하고 있을까 넘 궁굼하더라고요
0	말을 하게 되면 더욱 재밌게 여행 할 수 있을 것 같아요
1	골목에 참기름짜는 냄새도 솔솔 나서 넘 좋더라고요
1	열심히 산책하고 들어와서 잘 차려주신 정갈한 한식밥상 조식도 너무 맛있게 먹었답니다
1	조미료 없이 직접 만드셔서 그런지 간도 세지 않아서 아이가 먹기에도 참 좋았답니다
0	원래 아침을 잘 먹지 않는 아이인데 굉장히 많이 먹었어요
0	엄마가 해준 밥보다 맛있었나봐요 그리고 한옥스테이에서 빠질 수 없는 한복체험 특히나 외국인 관광객분들이 많이 참여하신다고 하는데요
0	혹시 입지 않는 한복이 있으면 보내달라고 하시더라고요
0	혹시 이웃님들도 장롱속에서 잠자고 있는 한복이 있다면 우리나라 문화를 알리는데 적극적으로 활용해주시길 배부르게 북촌한옥마을에서 아침을 먹고 창덕궁으로 이동했어요
0	창덕궁 관람시간 창덕궁 관람요금 성인기준 원 매주 월요일은 휴궁일 좀 더 자세한 창덕궁 관람요금 및 시간은 아래의 를 참고해주세요
0	경복궁은 여러번 가봤는데 창덕궁은 처음 가본 것 같아요
0	창덕궁은 아름답고 넓은 후원 때문에다른 궁궐보다 왕들의 사랑을 많이 받은 곳이라고 해요
1	자연과 아름다운 궁의 조화가 정말 잘어울리죠 토요일 이른 오전인데도 관광객들이 많더라고요
0	가장 인상 깊었던 곳 중에 한곳은 대조전인데요
0	대조전은 창덕궁의 침전으로 왕비가 생활하던 공간이라 왕실생활의 마지막 모습이 잘 남아있는 곳이었답니다
-1	사실 어린 아이와 함께하는 궁투어는 쉽진 않더라고요
-1	무더운 날씨기도 했고 유모차를 끌고 다니느라여기저기 구석구석 살펴보긴 힘들었답니다
0	시원한 그늘 찾아 다니면서 유모차에 타고 있는 아들에게여기저기 설명해주긴 했는데 알아들었으려나요
0	그래도 이렇게 알록달록한 궁 곳곳의 모습을 보면서 아이가 굉장히 신기해하더라고요
1	이렇게 아름다운 우리나라의 문화를 보여줄 수 있어서 뿌듯했답니다
0	좀 더 커서 오면 더욱 감명깊게 감상할 수 있겠죠＾＾궁 안에서 예쁘게 한복을 입고 다니면서 기념 사진 촬영하는 분들도 봤는데 저도 아들이 크면 다시와서 꼭 기념사진 남겨야겠다고 생각했답니다
-1	아들 보여주려고 간 창덕궁인데 결국 아드님은 유모차에서 쿨쿨 잠들었답니다
0	제가 다녀온 이후로 날씨가 갑자기 굉장히 선선해져서 앞으로 궁투어 북촌한옥마을 여행가시기 더욱 더 좋을 것 같아요
0	아이와 함께 새로운 추억 만들기 서울 도심 속에서 우리나라 문화가 잘 보존되어있는 역사가 살아 숨쉬는 여행을 하고 싶으시다면 북촌한옥마을 한옥스테이 궁투어 떠나보시는게 어떨까요
0	안농 헤니에요
0	지난 월의 어느 주말창덕궁으로 출사를 다녀왔다 오후시간에 가서 사람이 굉장히 많았다 만 세까지는 궁 무료입장인거 알죠 여러분창덕궁을 마지막으로저는 이제 끝났읍니다만 세부터는 원 창덕궁 궁궐전곽과 후원의 티켓은 따로 창덕궁 티켓만 구매하면 후원은 못들어가고후원 티켓에는 창덕궁이 포함되어있다
0	후원은 만 세 만 세 만 세 만 세는 창덕궁과 후원 운영시간은몇개월 간격으로 달라지니까 꼭 확인하고 사이에 가면 언제가도 열려있을 시간다만 월요일은 쉬는날 이날 날씨가 좋지 않았다
0	사진 못찍으니까 날씨 도움이라도 받아야하는데창덕궁은 처음이었는데진짜 넓더라후원은 더더더 넓던데나중에는 후원도 가봐야지 개인적으로 온거였다면관람해설하는 것도 따라다니면서듣는것도 너무너무 좋았겠지만 혼자가 아니니까 열심히 사진만 찍었다
1	그래서 어디가 뭐고 뭐가 어떤건지하나도 모룸그래도 궁은 진짜 오랜만에 온거라서 기분좋았다
-1	너무 어색하긴 하지만 희희 하늘 맑아지고 나서부터 저 가죽자켓 더워 쥬그는줄까지는 아니고땀 삐질했다
0	위에 세장 오오늘도 인생샷 서울 고궁나들이로 창덕궁 가서 구경도 하고 인생샷도 건져오세요
-1	더 더워지기 전에
-1	월 일은 오빠랑 창덕궁 나들이 창덕궁은 일반 관람이 목요일밖에 안 된다고 한다 그래서 단체 관람으로 고고씽 우리 나라사람들 어찌나 질서를 안 지키는지 그 다음 분 후에 일본인들이랑 미국인들이 들어오는 거 보니 명이서줄 서서 들어오는 거 보고 좀 안습  게다가설명해주시는 길잡이 분보다 목소리 더 크게 떠들어서앞에서 설명해 주시는 거 들리지도 않았다
-1	도중에 앞이 샛노랗게 변하고 구역질이 나고 배도 살살 아파서 결국 퇴장했다
0	아이 뿐 아니라 저 역시 우리 역사를 열심히 배우고픈 맘이 큰데그런 저에게 어머니역사탐방은 특별한 사정이 없는 한 꼭 참석하고픈 수업이 되었네요
0	오전 분에 자연과 조화를 이룬 궁궐 창덕궁 정문인 돈화문 앞에 하나둘 모여들기 시작하는 어머니들 마침 하반기 관광주간이라고 내국인 입장료 할인이 되어 원이라는 착한 가격에 표를 구매할 수 있더라고요
0	입장료 할인은 일까지 진행되는데 월요일은 창덕궁 휴일이라 제외고후원은 별도의 티켓을 구매하셔야해요
0	이번 어머니역사탐방 답사반은 신명나는문화학교의 이태림실장님께서 진행해 주셨어요
0	창덕궁은 경복궁 다음으로조선의 대왕인 태종 때지어진 궁궐로이후의 왕들은 경복궁보다는 주로 창덕궁에 머물렀다고 하네요
0	경복궁 답사 때도 배웠던 금천 금천은 임금이 지나다니는 길로 궁과 백성들이 사는 곳을 구분짓는 것이라 할 수 있는데요
0	창덕궁 금천의 돌다리가 궁궐에 남은 가장 오래된 돌다리라고 하더라고요
0	여기서 하나 참 아이러니한 사실 사진에 보이는 진선문을 통과하면 그 안쪽에 신문고가 있었다고 합니다
0	신문고 다들 아시죠백성들이 억울한 일이 있을 적에 왕에게 다이렉트로 그 사정을 알릴 수 있는 통로라고 학창시절에 배웠던 기억이 납니다
0	그러나 일반 서민이 저 금천을 넘어 궁궐 안쪽에 마련된 신문고를 어찌 울릴 수 있었을까요
0	일단 돈화문부터 통과해서 들어가기도 어렵겠구만 요즘 말로 하면 전시행정 학창시절에 배웠던 신문고에 대한 좋았던 감정이 순간 치 뭐냐이건 으로 바뀌는 순간이었습니다
0	경복궁에 근정전이 있다면 창덕궁엔 인정전이 있다
0	이런 식으로 비교하면서 보고 들으니 더 재미가 있더라고요
0	인정적은 창덕궁의 정전으로 왕의 즉위식이나 외국 사신 접견 등 나라의 공식 행사를 치르던 곳인데요
0	년 인정전 내부를 고치면서 커튼이며 전등을 설치하여 서양식 실내 장식이 도입된 것을 그대로 보존하고 있어요
0	그런데 위 사진에서 뭐 특별한 거 찾으셨나요
0	인정문 기와 위에 박혀진 저것들의 정체 오얏꽃이 저기 왜 있는 걸까요
-1	일제 강점기 때 일본이 우리 왕실을 무시하고 저지른 수많은 만행 중 하나로 이씨조선이란 용어를 만들어낸 것에 대해 들어보셨을거예요
0	그런 개념으로 나라로 인정하지 않고 속국의 향쯤으로 비하하며 인정문 뿐 아니라 인정전 지붕에도 저렇게 오얏꽃 장식을 달았다고 하네요
-1	아 정말 분하고 치욕스러운 일본인들의 만행 한국을 찾아 이런 궁나들이를 하는 일본인들에게 이런 역사해설이 제대로 될는지문화해설사님들의 일본어 해설이 문득 궁금해집니다
0	어진 정치를 펴라는 뜻에서 지은 이 곳의 이름은 인정전 왕의 즉위식이 거행되는 곳이라고 하여 저는 무척 화려한 분위기였을 거라고 생각해 왔는데보통은 국장 중에 왕의 즉위식이 있었기 때문에조용하고 조촐하게 거행되었다고 합니다
0	바로 이 인정전 앞 뜰에서 왕의 즉위식과 외국 사신 접견 등의 공식 행사가 이루어졌다는 거죠 경복궁의 창틀은 녹색인 반면 인정전의 창틀은 황금색이네요
