label	document
1	부용지에 부용정과 왕실 도서관인 주합루가 거울처럼 비친 모습은 언제나 감탄을 자아내게 하는 아름다움이 있어요
-1	몽몽 출처 책으로 떠나는 창덕궁 나들이 코로나 도 무섭지 않아요
0	책을 감상하고 학생들과 창덕궁 단면도에 안내문 만들기를 했어요
0	창덕궁 나들이 하는 느낌으로 조잘조잘 이야기도 하면서 질문도 하면서 만들기를 했더니 시간이 금방 지나 갔네요
0	미래를 이끌어갈 어린이들이 분 제한 시간으로 작성한 시입니다
0	애정의 눈빛으로 감상해 주세요
1	따뜻해진 날씨 덕에 이번엔 성북동 데이트를 했다
0	이번 포스팅이 과연 월에 어느 예쁜 곳을 다녀갈까 고민중인 커플 친구들에게 도움이 많이 되었으면 좋겠다
0	성북동 가볼만한 곳을 검색하던 중 우연히 알게 된 엔디드성북 카페 성북동 데이트 엔디드성북 엔디드성북 카페 외관을 보고 마음에 들어 찾아봤더니 이 곳은 예약제로 운영되는 곳이었다
0	인스타그램으로   을 검색한 후 날짜 시간 이름 인원 차량유무 연락처 등을 적어을 보내면 빠른 시간 내에 직원 분이 예약 가능 유무를 답변 주신다 처음에 예약했던 날짜와 시간대는 까이고 결국 일 후 부처님 오신 날 예약 되었다
0	이걸 보면 많은 분들이 대체 왜 예약까지 라고 할 수 있겠지만  오랜만의 드라이브라 멀리 가고 싶었고 우리의 목표 였던 낙산공원 근처 조용하고 아늑한 카페를 가보고 싶었다
1	성북동데이트 첫 번째 코스였던 엔디드성북 처음 본 장면은 소나무와 저 멀리 남산타워가 내려다 보이는 자연과 어우러진 풍경이었다
-1	요 앞에서 사람들이 많이 서서 인증사진을 제각각 남기고 있었다
1	조금 더 맑고 화창한 날에 방문하면 푸른 하늘과 푸르른 나무들 사이에서괜찮은 인증샷을 남길 수 있을 것 같다
0	성북동데이트 엔디드성북 사진맛집 요렇게 계단을 따라 내려가면 카페의 입구를 마주할 수 있다
1	계단을 내려가면서 들리는 음악소리가 너무 좋았다
0	예약한 시간 정각부터 입장 가능한 엔디드성북 인스타그램 을 통해 예약 관련 연락을 드리면 관련 주의사항을 전달 받겠지만 예약한 시간 정각에 입장할 수 있도록 도와준다 카페 내부를 구경하다
1	보면 전체적으로 꽃과 식물이 많은 공간을 차지하고 있다
0	플로리스트가 운영하는 카페라 그런지 식물작업실도 있고 플로럴 아트전시도 기간제로 진행되고 있었다
0	엔디드성북의 매력 중 하나가 바로 이 스피커가 아닐까방문하시면 알겠지만 깔끔하고 청량한 음악이 이 공간을 가득 메우곤 하는데음질이 뛰어나 집에 요 아이가 있었으면 좋겠다는 생각이 가득가득 들었다
0	엔디드성북에 들어서면 내가 원하는 자리에 앉을 수 있는데 인용 좌석도 있고 긴 테이블도 있어 원하는 곳에 앉기만 하면 된다 참고로 요기는 노키즈존이라 그런지 대규모 가족단위 보다는 연인 모녀친구 정도의 비율이었다
0	우리가 선택한 자리 통창을 통해 저 멀리 보이는 풍경을 감상할 수 있으면서도나란히 앉아 오손도손 대화하기 좋은 자리였다
0	메뉴 주문하는 카운터와 가장 가까운 자리이기도 하였다
1	우리가 주문한 엔디드 라떼 아이스 아메리카노 수제쿠키 엔디드라떼 아메리카노 수제쿠키 수제쿠키 안에는 마쉬멜로우가 들어가 있어 쫀득하고 참 괜찮았다
1	곰돌이 모양의 큐브가 들어가 있는 엔디드성북의 시그니처 메뉴인 엔디드 라떼엔디드 라떼와 수제 쿠키는 꼭 먹어보면 좋을 듯 하다
0	사실 먹고 싶었던 브라우니 디저트가 있었는데 시에 방문했을 즈음엔 이미   상태였어서구경 한 번 못해본게 아쉬웠지만 마쉬멜로우 쿠키 또한 정말 맛있었기에 우리가 앉은 자리 외에도 테라스 자리도 있으니 월에 방문한다면 테라스 자리에 앉아 커피를 마시는 것도 괜찮지 않을까 시간 분 가량 있을 수 있는 성북동 엔디드성북 특히 차를 가지고 데이트하는 커플들에게 성북동 데이트 코스 중 하나로 엔디드성북을 한 번쯤 추천한다 서울특별시 성북구 선잠로 다길  층 엔디드성북참고 차 가지고 올 때 길이 가파른 언덕길이에요
0	롤러코스터 타는 기분을 살짝 느낄 수 있음 열심히 먹었으니 창덕궁 한 바퀴 슝 성북동 데이트 창덕궁 차로 멀지 않은 위치에 있어 서울 종로구에 위치한 창덕궁까지 방문했다
1	성인 인당 입장료는 원이지만 후원 입장료는 원 서울특별시 종로구 율곡로 곳곳에 피어 있는 꽃들도 예뻤고 날씨가 조금 흐리긴 했지만 사진 찍기에는 무리 없는 시원한 날씨였다
0	갈수록 사진 실력이 일취월장 중인 세잉이 덕에 오랜만에 인스타그램에 근황 업로드를 했다
0	팔로워 명 팔로잉 명 게시물 개 님의  사진 및 동영상 보기  깨알 인스타그램 홍보 성북동 데이트 모짜배고프니 저녁으로 배를 채울 파스타 피자 맛집 모짜 피자를 먹고 싶다
0	던 오빠와 함께 방문한 성북동 모짜 대로변 모퉁이에 있는 가게라 가게 바로 앞에는 주차할 곳이 없으며 성북동 돼지갈비집에 주차를 해야 하고 시간에 원 식전빵 대신 바삭바삭한 고구마를 주는 곳 오 과자 대신 이렇게 먹으면 괜찮겠다 싶었다
1	우리가 주문한 마르게리따 피자 봉골레 마르게리따 토마토 소스도 맛있었고 봉골레의 살짝 매콤함도 괜찮았다
0	주변에 모임을 진행하시던 아주머니들이 많아 가게 안이 좀 시끌벅적하긴 했으나음식 맛은 괜찮았던 모짜 서울특별시 성북구 성북로 다음에도 성북동 근처를 방문한다면 가볼만한 의향이 있는 곳 앞으로 또 어디를 다녀와볼까 좋은 곳 있으면 추천해주세용 성북동데이트 엔디드성북 성북동카페 성북동맛집 성북동모짜 창덕궁나들이 그건 그렇고 오늘 연차 얏호
-1	으아 코로나 진짜 초등학교 학년 수업을 앞두고 코로나 가 더더더더 원망스러웠습니다
-1	아이들과 함께 창덕궁 가지 못한 아쉬움을 달래며 자료로 공백을 메운 수업 입니다
0	월 주차 필독서 이런 수업은 열 번 책을 보는 것보다 한 번 창덕궁 다녀오는 것이 최고인데 말이죠 
0	경복궁 창덕궁 덕수궁 창경궁 경희궁 우리 나라 대 궁궐 중 어디를 가 보셨나요
0	저는 개인적으로 대 궁궐 중 창덕궁을 가장 좋아합니다
1	창덕궁은 자연의 아름다우을 그대로 살려 세계문화유산으로 등록되어 있는데요
1	필독서 의 삽화는 색연필로 은은하면서 우아한 창덕궁의 기품을 잘 살렸습니다
0	이번 수업은 글쓰기 전략보다 읽기 전략보다 정보 전달이 중요한 수업입니다
0	이런 수업은 역시 자료빨 이죠 직접 창덕궁을 가지 못하니 실제 아이들이 창덕궁을 돌아다니면서 건축물을 보는 것처럼 지도를 펼쳐 놓고 수업하는 것이 좋습니다
0	이번 수업 역시 한우리 별지가 좋더라고요
0	한우리 별지 속 건축물을 큰 그림을 자세히 살펴 볼 수 있도록 따로 자료를 준비하고요
0	국가적 행사와 왕실의 생활상 역사적 시대와 사건들을 자연스럽게 익힐 수 있도록 개인 자료들도 준비했습니다
0	수업하면서 실제 창덕궁 가고 싶다는 아이들 하하하하 선생님도 너희들 손잡고 궁궐 거닐고 싶다
0	실제 저와 함께 경복궁에 다녀온 친구들과 아닌 친구들 사이에서 정보 이해 차이가 있더라고요
1	역시 백문이불여일견 직접 보는 경험이 최고인가 봅니다
0	설명 수업이 끝난 후 원래는 글쓰기 작업을 해야하는데요
0	오늘은 들은 내용을 다시 생각하며 문제 풀기를 했습니다
0	스티커를 붙여 가면 다시 한번 더 내가 살펴 본 곳을 익혀가는 아이들 모르는 문제는 책을 찾아가며 아이들이 스스로 할 수 있도록 기다려줬습니다
0	하지만 여기서 끝이 아니죠 단 콤보로 준비했는데요
0	다음 주까지 소책자 만들어 오세요
0	오늘 배운 내용이 모두 들어 있습니다
0	집에 가서 홀랑 오늘 배운 정보를 잊어 버리지 말고 차분히 앉아서 다시 한번 더 창덕궁을 거닐기 바랍니다
1	서울여행 고궁투어 창덕궁투어 궁노리터 투어라이브 창덕궁오디오가이드 창덕궁오디오투어 궁궐투어 창덕궁나들이 창덕궁산책 창덕궁맛집 북촌투어 서울가볼만한곳 서울나들이 서울데이트장소 월서울가볼만한곳 서울이색데이트 가족나들이 창덕궁 창덕궁은 서울 종로구에 위치한 조선 시대의 궁궐입니다
1	자연적인 지형과 인위적인 건축이 아름답게 조화를 이루고 있는 궁궐 긴장감이 있는 경복궁에 비해 자유롭고 편안한 여유를 주는 전각의 배치를 보여주는 궁궐 유네스코 세계문화유산에 걸맞는 고품격 궁궐인 창덕궁은 누구에게나 친숙한 곳인 서울의 중심에 위치하고 있어 자녀와 함께 역사 공부하러 가도 좋고 혼자서 산책하듯 관람해도 좋은 아주 고즈넉하고 아름다운 곳이죠 그럼 이제부터창덕궁 입장료 운영시간 관람팁까지창덕궁 에 대해 자세히 알려드리겠습니다
0	창덕궁 입장료 운영 시간 휴무일 안내 ＊ 운영 시간 화 금 ＊ 휴무일 월요일＊ 입장료 원 후원까지 관람 시 원 자세한 내용은 아래 공식 홈페이지를 참고해주세요
1	세계유산 창덕궁 창덕궁 소개 돈화문 궐내각사 금천교 인정전 선정전 희정당 대조전 낙선재 궁궐전각 소개 후원입구 부용지 불로문 애련지 존덕정과 폄우사 옥류천 연경당 후원 소개 세계유산 창덕궁 창덕궁 역사 창덕궁 위치 관람 안내 관람안내 관람코스 일반관람 후원관람 관람 시간 및 요금 궁궐전각 후원 해설시간 궁궐전각 후원관람 편의시설 안내 가이드북 하루 동안 이 창을 열지않음 닫기 국보 제 호 인정전 창덕궁의 정전으로 왕의 즉위식 신하들의 하례 외국 사신의 접견 등 국가의 중요행사가 행해진 궁궐의 대표적 공간임 정조때     창덕궁 내부 관람 창덕궁에 도착하면 제일 먼저 위의 사진과 같이 생긴 문이 나와요 이 곳이 돈화문입니다
1	서울 궁궐 중 가장 크고 오래된 문으로 웅장하고 기품있는 모습입니다
0	문 오른쪽으로는 매표소가 있어서 그 곳에서 티켓을 구매하시면 됩니다
0	돈화문 지붕에 가장자리를 보면 조그만 조각상 같은 것들이 있는데 이것이 바로 잡상입니다
0	나쁜 기운을 물리치는 벽사의 의미를 가지고 있어요
-1	돈화문을 통해 입장하니 저렇게 힘겹게 서있는 나무가 있어요
1	예전부터 있었던 아주 오래된 회화나무에요
0	이 곳은 그 유명한 창덕궁의 중심 인정전입니다
0	왕의 즉위식이나 외국사신을 맞는 등 공식행사를 치르던 곳입니다
0	드라마나 영화에서 신하들이 넓은 마당에 쭉 서있는 모습을 많이 보셨죠이 넓은 마당을 조정이라고 해요
1	조정을 자세히 보면 지나칠법한 이렇게 오래된 박석도 보여요 옆에 있는 다듬어진 돌과는 다르죠 울퉁불퉁 세월의 흐름이 느껴지시나요
0	인정전 앞에 있는 이 항아리는 바로 드무라고합니다
0	방화수의 역할을 했던 상징적인 물건이에요
0	인정전 천장 쪽을 볼까요
0	화려한 샹들리에가 보이시나요
0	여년 전 창덕궁에도 전기가 들어옵니다
0	조선의 전통 건축 외형부터 서양식 내부 꾸밈까지 시간을 넘나드는 물건이 바로 이 곳에 모여있답니다
1	신기하죠 이 곳은 희정당입니다
0	본래 침전이었으나 추후 왕의 집무실로 사용되었던 곳입니다
1	그런데 뭔가 입구가 특이하죠우리 조상님들은 왜 이렇게 만들었을까요
0	이 곳은 낙선재로 가는 길입니다
1	양쪽으로 꽃이 예쁘게 피어있고멀리는 현대적인 건물이 보여 색다른 느낌이네요
-1	이 곳 낙선재에도 가슴아픈 이야기가 담겨있답니다
0	어떤 사연이 있을지 궁금하지 않으신가요
0	창덕궁에 대해 더 많은 이야기가 궁금하시다면 투어라이브를 들어보세요
1	역사학을 전공하신 가이드분께서 직접 설명해주는창덕궁 오디오 가이드 투어 실제 투어를 진행하고 계시는 가이드님께서 동선에 따라 쉽고 재미있게 설명해주시기 때문에 아이와 함께 들어도 좋습니다
0	사용 방법은 어플을 다운받아 해당 투어를 결제 후 미리 다운받아가시면 됩니다
0	그 다음 창덕궁에 도착해서 오디오를 재생하면 투어 시작 가이드님의 안내에 따라 각 스팟을 이동하면서 들으면 되니 아주 쉽죠 창덕궁 오디오 투어 추천 현재 창덕궁 관람 해설은 코로나 로 잠정 운영 중단이 된 상태인데요
0	이런 시기에 여러 사람들과 함께 하는 투어도 조금은 조심스럽죠 특히 창덕궁 오디오 투어는 이런 분들께 추천드려요 창덕궁에 담겨진 이야기가 궁금하신 분 역사를 잘 모르지만 쉽고 재미있게 역사 이야기를 듣고 싶으신 분 궁궐의 이야기부터 우리가 몰랐던 새로운 조선의 이야기를 듣고 싶은 분 아이들과 함께 유익한 시간을 보내고 싶은 부모님 혼자 여유롭게 산책하듯 궁궐을 즐기고 싶은 분 오디오투어 이런 점이 좋아요
1	스토리텔링이 있는 설명딱딱한 기계 목소리 오디오투어는  궁궐만 수백번 다녀온 궁궐 전문 가이드님의쉽고 재미있는 설명년도나 인물의 이름을 외울 필요도 없습니다
1	그저 재미있게 즐기시면 됩니다
0	확실히 설명을 들으며 보는 것과 그렇지 않은 것과의 감동과 지식 차이는 어마어마하답니다
1	효율적인 동선짧은 시간 안에 중요한 곳들을 볼 수 있어요
1	방대한 궁궐에서 베테랑 가이드님께서가장 효율적인 동선과 꼭 알아야할 가장 중요한 스팟들을 설명해주시니시간과 체력을 아낄 수 있어요
1	이해를 위한 풍부한 참고자료그냥 가면 몰랐을 지나칠 곳도각 스팟에 대한 설명뿐 만 아니라 설명에 필요한참고 자료를 통해역사적 배경지식이 없어도 이해가 쏙쏙 시간에 구애받지않고 자유롭게좋은 곳은 더 오래오래 보고놓친 설명은 반복해서 듣고천천히 여유롭게 원하는 만큼충분히 느끼고 감상할 수 있어요
0	이어폰과 휴대폰만 있으면 끝 투어라이브 오디오가이드와 함께 궁궐 여행해보세요
0	투어라이브 창덕궁 오디오투어 바로가기 ↓↓↓↓↓↓↓↓ 대한민국 서울의 오디오 투어 오디오 가이드를 확인해보세요
1	    투어라이브와 행복한 여행 되세요
0	서울시건강가정지원센터 월월례회의가을창덕궁나들이안녕하세요
0	서울시 건강가정지원센터입니다
0	서울시건강가정지원센터 월월례회의가을창덕궁나들이지난 주 금요일서울시건강가정지원센터에서 월 월례회의가 진행되었습니다
0	월 월센터 내부 다양한 행사와가족축제진행으로바쁜 가을을 보낸 직원들을위해 월 월례회의에는창덕궁 가을 나들이 일정을 추가해가을 정취를 느껴보는 시간을 가졌답니다 가을 낙엽이 빨갛게 물든 창덕궁 창덕궁에 대해 잠시 알아볼까요
0	현재 남아있는 조선의 궁궐 중그 원형이 가장 잘 보존되어 있다고 하는창덕궁 아래 관람정보를 참고해방문해 보시면 좋을 것 같습니다
0	위치 서울특별시 종로구 와룡동 창덕궁 돈화문 안국역 번출구 도보 분개인 입장료는 원단체 인 이상은 원이며자세한 금액은 아래 표를 참고하시면 됩니다
0	입장 시간도 월마다 차이가 있는데요
0	월부터 월까지는 월부터 월까지는 월부터 월까지는 월부터 월까지는 이며 입장은관람 종료시간 시간전까지만가능합니다
0	추가로매주 월요일은 창덕궁 휴관일이니월요일은 피해서 방문하시는 것이 좋을 것 같습니다
1	또한 한국어 영어 중국어 일어해설도 함께 진행되니 해설시간을 참고해 방문하시면전문 해설사와 함께 창덕궁을 둘러보고 자유롭게 관람하실수도 있답니다
0	서울시센터 직원들은창덕궁 뿐 아니라창덕궁 후원도 함께 관람하고 돌아왔는데요
1	가을 낙엽과궁의 고즈넉한 분위기가 어우러져멋진 풍경을 만들어내고 있었답니다
0	창덕궁 후원의 경우 궁궐전각 뒤쪽에 위치하고 있어입장료에 창덕궁 관람료가 포함되어있습니다
0	후원까지 관람하실 분들은창덕궁 입장권을 따로 구매하실 필요 없이후원 입장권으로 창덕궁 관람까지 가능하다는 점 참고하세요
0	창덕궁 후원 관람요금은대인 원대인 원이며자세한 내용은 아래의 관람요금표를참고해주시기 바랍니다
0	창덕궁 후원 해설은 전원 선착순 예약제 사전 인터넷 명당일 현장발매 명이라는 점을 꼭 꼭 기억해두세요
0	창덕궁 후원 예약      후원은 크기가 넓은만큼창덕궁과 함께 관람하실 경우관람시간이 많이 소요되므로편한신발과 복장으로 가시는 것을 추천드려요 아래 관람 추천 코스를 참고해창덕궁을 즐기시기 바랍니다
0	서울시건강가정지원센터의패밀리서울에 방문하셔서가족을 위한 다양한 정보를확인해보세요
0	    출처       
1	아름다운 우리 땅 우리 문화 봄 여름 가을 겨울 창덕궁 나들이글 김이경그림 김수자파란자전거 페이지 키워드 창덕궁 돈화문 금천교 팔상 대조전 곤룡포 익선관 선정전 진선문 옥류천 청의청 승화루 부용지 석루조 애련지 누마루 영화당 춘당대 어사화 어수문 인정전 사계절 궁궐 조선시대 창덕궁 구석구석의 아름다운 모습을 계절감을 살려 그린 그림책 전체가 이어지는 이야기는 아니고 각 페이지마다 각 장소의 특징을 설명할 수 있을만한 짧은 글로 되어있다
0	책 마무리로 그림책 내용과 창덕궁 내부의 실제 사진을 비교하고 각 장소에 대해 더 자세하게 설명해놓았다
1	굉장히 아름답지만 개인적으로는 스토리가 있는 쪽을 선호한다 그래도 최근에 다녀온 장소라 애들이 나름 재밌어했음 속표지에 창경궁 지도
0	초등 학년 아이들이 쓴 동시를 소개해요
0	바로 아래의 책을 읽고 아이들은 창덕궁 둘러보기 창덕궁 카드를 완성했어요
-1	창덕궁이 코로나 로 인해 임시 폐쇄되어어떻게 하면 아이들에게 창덕궁에 대한 호기심을 불러일으킬까고민하다가 준비한  조립하기짜잔 아이들이 만들어 온 창덕궁을 볼까요
0	책을 읽기 전에 창덕궁을 조립해보고 카드와 창덕궁 둘러보기 워크지를 완성해보았어요
0	창덕궁 카드 창덕궁 둘러보기 워크지를 풀면서아이들이 만들어 온 창덕궁을 직접 살펴보며수업을 하니 한순간도 눈을 뗄 수가 없었어요
1	거기에 더불어 아래의 영상들은고궁인 창덕궁을 친근하게 느낄 수 있도록해주었어요
0	특히 유네스코 세계문화유산 유네스코 인류무형문화유산을 할 때는 본 것을 개 말하기 도전 위의 영상들을 보면서 하니 아이들이 힘들다는 말은 단 한 마디도 없었어요
0	더불어마지막 독후 활동으로아이들이 창덕궁의 사계 영상을 보며자신이 창덕궁에 느낀 점을 고스란히 동시에 담아냈어요
1	창덕궁에 봄은 꽃이 활짝 피고주합루가 있지 여름에는 부용지를 정자에서보면 시원해 만월초 학년 박 일부 발췌가을은 알록달록 색깔이 어우러져창덕궁을 예쁘게 꾸며요 겨울은 눈이 소복이 쌓여서걸을 때 소복소복 소리가 나요
0	만월초 학년 조 일부 발췌 만월초 아이들의 글을 전부 기재하지는 않았어요
0	아이들이 자진해서 만월초 독서록에 있는독서퀴즈 무려 개를 해오기까지 했어요
1	스스로 잘하는 아이들듬직해요
0	일상의 쉼표 공릉가족등반대의 창덕궁 나들이 일정이 월 일 마지막주 수요일에 낙원상가 주변에 위치한 아구찜 맛집과 익선동한옥마을 운현궁 창덕궁 창경궁으로 이어진 코스로 진행되었다
0	지난주 사찰기행간 누님이 사준 냉면과 갈비탕에 이은 맛집 탐방을 이어가기로 한다 문화가 있는 날은 국민이 일상에서 문화를 쉽게 접할 수 있도록 매달 마지막 수요일과 그 주간에 다양한 문화혜택을 제공하는 날조선말 왕실문화를 거닐다 공릉동에서 석계역으로 향하는 마을 버스에 몸을 싣고 아버지가 즐겨찾는 안국역으로 향한다 창덕궁까지 차량을 이용해 가려했지만 주차가 여의치 않을 것 같다는 판단에 석계역에서 지하철 호선을 이용해 종로 가로 이동하여 안국역에 도착하고 낙원상가에 있는 아구찜 맛집에 둘러 이른 점심을 해결한다 송년모임간 즐겨찾던 곳이기에 익숙한 그곳의 풍경과 음식을 가족들과 함께하니 그 즐거움이 배가 되고 누님의 조언에 따라 주변에 위치한 익선동한옥마을을 둘러보기로 한다 익선동 한옥마을 벽화가 그려진 어느 담벽락에서 부녀사이 창덕궁은 북악산 왼쪽 봉우리인 응봉자락에 자리 잡고 있는 조선의 궁궐이다
0	년 경복궁의 이궁으로 동쪽에 지어진 창덕궁은 이웃한 창경궁과 서로 다른 별개의 용도로 사용되었으나 하나의 궁역을 이루고 있어 조선시대에는 이 두 궁궐을 형제궁궐이라 하여 동궐이라 불렀다 년 임진왜란으로 모든 궁궐이 소실되고 광해군 때에 다시 짓는 과정에서 고종의 아버지인 흥선대원군이 경복궁을 중건하기 전까지 조선의 법궁역할을 하였다
0	또한 조선의 궁궐 중 가장 오랜 기간 동안 임금들이 거처했던 궁궐이다
1	경복궁의 주요 건물들이 좌우대칭의 일직선상으로 왕의 권위를 상징한다면 창덕궁은 응봉자락의 지형에 따라 건물을 배치하여 한국 궁궐건축의 비정형적 조형미를 대표하고 있다
1	더불어 비원으로 잘 알려진 후원은 각 권역마다 정자 연못 괴석이 어우러진 왕실의 후원이다
1	현재 남아있는 조선의 궁궐 중 그 원형이 가장 잘 보존되어 있는 창덕궁은 자연과의 조화로운 배치와 한국의 정서가 담겨져있다는 점에서 년 유네스코 세계유산으로 등록되었다
1	자연과 조화를 이룬 가장 한국적인 궁궐한국의 아름다움 그 참모습을 보다 가족어릴 적 누나가 백화점에서 받은 첫 월급으로 사주었던 벤츠 경양식의 돈가스정식은 오랫동안 잊혀지지 않는 추억이 된다 스프와 후식으로 나왔던 콜라가 왜 그리도 맛있었던지 내 생에 최고의 돈가스 그 맛은 앞으로도 평생 맛볼수 없을 것이다
0	지난 주 진행되었던 강북 산 사찰기행간의 짧은 여행이 아쉬웠던 누님의 발걸음이 가볍다 낙원상가에 위치한 아구찜골목에서 해물찜으로 속을 든든히 채우고 운현궁으로 향하려다가 주변에 익선동한옥마을을 둘러보자는 누님의 조언에 따라 한옥마을에 들어서니 역세권 주변과는 다른 세상이다
1	익선동한옥마을익선동 한옥마을은 약 년 된 한옥들로 깊은 운치가 느껴지는 서울에서 가장 오래된 한옥마을이다
1	위치는 서울 종로구 인사동에서 낙원상가를 지나 종로 세무서 뒤편에 있는 골목으로 약 가구의 한옥이 밀집한 익선동 한옥마을은 한옥 골목길만의 정취를 그대로 느낄 수 있다
1	규모와 품위를 갖춘 창덕궁의 정문 돈화문을 들머리로 금천교와 궐내각사 인정전을 둘러보며 사진을 담고인정전선정전희정당대조전낙선재를 경유하여 창경궁으로 이동한다
1	창덕궁나들이전 원래궁궐구경다니는걸 좋아해요
1	혼자도다니고날 좋은날 수업째고도 갔던 꽃은 보고싶고일도해야하고 해서백팩에 주얼리들 넣고서창덕궁한바퀴했습니다
0	뭐 원래도 노트북넣고 백팩매고도 다녔어요
1	봄꽃 복사꽃이래여넘나 이쁜것 능수버들같이생겼는데전부 꽃들 궁궐은 오래도록귀하게 관리한 나무들이라예쁜아이들이 많아요
1	넘나 운치있어요
1	창덕궁엔 인정전도 멋있습니다
1	단청색도 화려하고역시 왕이사는곳의 건축 이런생각이들거든요
1	계절별로도느낌이 확 다르기때문에언제가도 새롭습니다
0	창덕궁에서는후원투어를 할수있어요
1	제가 제일좋아하는것 임금님 개인정원은정 말 예쁩니다
0	서울 한복판에아름다운 작은 숲이라고생각하셔도 무방합니다
1	부용지가후원의 하이라이트 날도좋고바람은 찼지만마스크꼈으니까요
0	가운데에도볼거리를 만드는 가드닝 중국의 정원은 산을 통째로옮기는것이고 일본의 정원은 완전 축소하고 은유한다면 한국의 정원은자연의 일부를 즐기는것 이라고배웠어요
1	조선의 건축은주변의 환경과 어울리게 하다
0	보니어디를 보아도 그림이예요
1	단청도정말화려하죠청둥오리도 씐남크 이런데서 쉬면절로 감탄이 나겠어요
0	아직 꽃은 다 피지않아서다
0	음주가 피크일것 같습니다
0	그림이예요
1	완전 왕의 정원이다
1	양한 나무종류들귀한 식물들 많이보실 수 있어요
1	간만에바람도느끼고 꽃도보고행복한 오후였어요
	   
0	다가오는 추석연휴엔 어떤 계획들 있으신가요
0	가족들과 함께 서울 시내에서 궁궐 투어에나서보는 건 어떠세요
1	부모님도 아이도 모두 즐거울 수 있는 시간이라서 가족체험으로 더없이 좋을 것 같아요
0	맘스쿨에서 예매 가능하답니다
0	           월 일부터 일까지 특별한 가격으로만나는 가족끼리 떠나는 궁궐여행 어른 원 아이 원으로 분 동안 진행되구요
0	한모듬 당 가족으로 월 일 일 일 일 동안 일 두번의 스케줄로 진행되니까시간을 잘 확인하고 가시면 좋을 것 같아요
0	출발 창덕궁 나들이 가족체험은 일 시반과 일 시 회라서 원하는 날짜에 선택 가능해요
0	창덕궁은 조선시대에 임금님이 가장 오래살았던 궁궐이기도 한데요
1	창덕궁에 담겨진 조선 중기부터 현대까지의 역사 이야기도 나누고 수업에 맞는 교재로 쉽고 재미있게 배울 수 있는 시간이라서 아이와 함께 하기에 즐거운 추억이 되겠네요
0	경험 많고 노하우를 가진 선생님과함께 둘러보는 창덕궁 나들이 단 회로 진행되니까 서둘러 예매하세요
1	창덕궁 나들이 입장료 무료일때 자주 가야지 몇년전까지만 해도 혼자서고궁에 자주 놀러갔는데
-1	이젠 거리도 멀고 비는 시간도많지 않다보니 잘 안가게 되는 것 같아요
0	그래서 지난 선거일에 투표 마치고 청계천 근처로 산책을 나갔다가오랜만에 창덕궁에 다녀왔습니다
1	햇빛이 없을 땐 쌀쌀하지만날씨가 정말 봄이에요
0	월이 벌써 반 이상 지났는데아직도 봄인게 어색어색 서울특별시 종로구 와룡동 저는 청소년 요금로 적용되어신분증 제시한 후 표를 받았어요
0	창덕궁 입장료는 만 세 이하나 세 이상일 경우엔 무료랍니다
0	돈 내고 고궁 관람할 나이가멀지 않았으니 그 전까지 혜택들알뜰하게 이용해야겠습니다
1	날도 따뜻하고 휴일이라사람들도 적당할 만큼 있었어요
1	월달에 와본거론 처음인 것 같은데꽃도 많이 피고 풍경이 예쁘더라고요
0	화장실 앞에 있던 하얀꽃의 이름이궁금해서 물어보려고 찍었는데 똑같은 꽃 같죠 병아리꽃나무 라고 해요
0	그림자가 멋있는 감나무 창덕궁에 오면 후원까지 봐야하는데발도 아팠고 담날 일찍 일어나야하니체력을 아끼려 안쪽으로만 천천히 돌았어요
1	고즈넉한 분위기의 창덕궁 문 너머로 맞은편 풍경 구경하기 
-1	그리고 단화처럼 생겨선 편할줄 알고신고 나갔는데 한참 걸으니발아팠던 문제의 신발입니다
1	  옷색깔이랑 똑같은 꽃 관광객들은 좀 있었지만사진으로는 한적해보이네요
1	꽃이랑 식물들이 한가지가 아니라다양하게 색깔별로 가지각색이라아기자기하고 보는 재미가 있었어요
1	고궁 나들이하며여유롭게 보낸 휴일이었습니다
0	다음에는 편한 신발 신고후원까지 가보고 싶어요
0	창덕궁 나들이 창덕궁입장료
0	월 차시로 진행한 학년 수업은 책이 조금 어려워서 아이가 어떻게 받아들일까 걱정이 많았습니다 는대한민국의 대 궁궐 가운데 유일하게 세계문화유산으로 등록된 창덕궁의 사계절을 나들이 하듯 둘러보는 책입니다
0	문장마다 작가의 숨결이 느껴질 정도로 표현이 수려하지만 창덕궁으로 들어서는 돈화문부터 아기자기한 낙선재까지 이곳을 수놓은 여러 장소들의 쓰임과 명칭을 알아보는 워크지 동시 쓰기라는 독후활동은 그저 감상하듯 책을 읽는 것 과는 또 다른 만만치 않은 작업 같았습니다
0	아이와의 수업에서 어디에 집중해야할까 고민이 되었는데요
0	마침 얼마 전 창덕궁에 다녀왔다며 그곳에서 본 것을 이야기 해주는 아이를 보며 한시름 놓았습니다
0	그래서 왜 경복궁이 있는데도 창덕궁을 지었을까로 시작해 각 장소를 조금이라도 기억하기 쉽게 이야기 나누고 전체적인 감상을 글로 담아보고자 했는데요
0	시 쓰는 걸 어려워할까봐 기행문 쓰는 법을 준비했건만 아이는 망설임 없이 바로 시를 쓰겠다고 했답니다
0	그리하며 한 줄 한 줄 써내려간 시 아이는 혼자서도 침착하게 꾹꾹 눌러썼는데요
