label	document
1	         고려시대 몽골의 침입을 부처의 힘으로 막아보고자 대장경판을 만들었지요
-1	팔만대장경은 유네스코 기론유산으로 지정되었는데 팔만 대장경이 년간 썩지 않은 것은 장경판전의 어떤 과학 원리일까요
1	궁궐의 단청과 곡선미를 보겠습니다
0	           사이클로이드 곡선의 지붕 오방색을 이용한 단청의 빛깔은 궁궐에 더욱 풍성한 아름다움을 입혀줍니다
0	종묘 정전입니다
0	          종묘는 왕과 왕비의 제사를 지내던 사당으로 위패를 모시던 곳입니다
0	제사의 중요성과 선대 왕들을 기리는 마음이 느껴지시나요
0	이제 유네스코 세계문화유산 감상평을 정리해보겠습니다
0	기존 독후활동은 창덕궁 동시 쓰기였어요
1	창덕궁의 계절 영상을 보여주고동시를 써도 참 좋을 것 같으니 가정에서 사고 확장으로 해 보시길 추천합니다
1	유네스코 세계 문화유산을 텍스트로 보는 것보다 좀 더 와닿게 하고 싶어서 영상 보고 줄 감상 적기로 대체했습니다
1	쌤 주특기가 문서 만들기죠 제가 또 휘리릭 시간이 촉박했기에 활동지 다 채운 친구들만 일부 올립니다
1	친구들과 함께 창덕궁 나들이 즐거웠나요
0	재미도  배경지식도  책에 대한 흥미까지  어려운 비문학을 어머님들의 탄탄한 정독 습관과과제 정리 도움 덕분에좀 더 궁궐과 유네스코 세계 문화유산까지도집중할 수 있었습니다
1	학년 친구들 어려운 내용 익히느라고 힘들었을텐데앞으로도 어떻게 하면 쉽고 재미있으면서 유익하게 할지 쌤이 고민 많이 할테니 잘 해 보아요
0	이번주 우리 친구들 모두 모두 고생했어요
0	동래한우리 안락한우리 동래논술 안락논술 안락 안남초 충렬초 학년 궁궐 창덕궁 수원화성 팔만대장경 문화유산 참여수업
0	조선 시대 대 궁궐은 경복궁 창덕궁 창경궁 경희궁 덕수궁이에요
0	경복궁이 조선의 법궁이지만 임진왜란 때 소실 된 이후에는 왕과 왕의 가족들은 주로 창덕궁에서 지냈어요
0	창덕궁은 경복궁의 동쪽에 있어서 동궐이라고도 불려요 는 창덕궁을 여행하는 느낌으로 감상할 수 있어요
1	김이경 작가의 글과 김수자 작가의 일러스트가 어우러져서 창덕궁의 아름다움을 잘 표현하고 있어요
0	첫 장을 펼치면 창덕궁의 모습이 한눈에 펼쳐지네요
0	창덕궁을 싸고돌아 비원으로 들어가는 길과 부용정의 위치까지 그림을 보고 있으면 창덕궁 견학 추억이 새록새록 떠오르네요
-1	코로나 만 아니면 주말에 라고 타고 가련만 봄 가을 겨울의 창덕궁의 아름다움은 마음에 담았지만 장마철에 창덕궁은 또 어떤 모습일까요
0	창덕궁의 정문인 돈화문에는 종과 쇠북을 걸어 시간을 알렸어요
0	새벽 시가 되면 대궐에서는 번 북을 쳐서 아침을 알렸다고 해요
-1	임금님과 왕비가 하루를 시작하는 시간이라고 했더니 학생들은 임금님도 참 힘들었을 것 같다네요
0	 출처 돈화문을 들어서면 서울에서 가장 오래된 돌다리인 금천교가 있어요
0	금천교를 건너서 진선문으로 들어가 인정문을 통과하면 인정전과 넓은 마당이 나와요 인정전 앞마당을 조정이라고 해요
0	가운데에는 임금이 다니는 어도가 있고 양쪽으로 신하들이 서열에 따라 줄을 서는 품계석이 놓여 있어요
0	이곳에서는 새해나 왕의 생일 등 나라의 공식적인 행사를 지냈다고 해요
0	음력으로 한해의 마지막 날에는 잠을 자지 않고 불꽃놀이를 즐기기도 했어요
0	다시 인정문으로 나와서 숙장문으로 들어가면 왼편에 선정전이 있어요
1	선정전은 왕이 나랏일을 보던 곳이에요
0	청기와를 얹은 지붕이 다른 건물에 비해 눈에 띄죠 선정전 뒤에는 왕과 왕비가 생활하던 대조전이 있어요
0	그 옆으로 난 길을 걸어가면 후원으로 향하는 숲길이 나와요 후원의 다른 이름은 비원이에요
0	창덕궁 후원에 들어서면 여기가 서울의 한복판이라는 사실을 잊게 돼요 
1	숲 한가운데 있는 고요함과 아늑함이 있어 어느 계절에 가도 아름다움으로 추억할 수 있는 곳이죠 
1	후원 길을 산책하다보면 어느새 다다르는 부용지와 부용정은 창덕궁의 숨겨둔 절경이라고 할 수 있어요
1	부용은 연못을 뜻하는 말로 왕이 배를 띄우고 낚시를 즐기던 연못이 부용지이고 그 옆에 있는 정자가 부용정이에요
1	부용지는 네모난 땅을 가리키는 연못 한 가운데에 하늘을 뜻하는 둥근 섬이 있이 있는 호수입니다
1	땅과 하늘이 어우러지듯 신하와 임금이 어우러져서 백성을 위한 정치를 해야 한다는 의미를 담고 있어요
0	부용지에 부용정과 왕실 도서관인 주합루가 거울처럼 비친 모습은 언제나 감탄을 자아내게 하는 아름다움이 있어요
-1	몽몽 출처 책으로 떠나는 창덕궁 나들이 코로나 도 무섭지 않아요
0	책을 감상하고 학생들과 창덕궁 단면도에 안내문 만들기를 했어요
0	창덕궁 나들이 하는 느낌으로 조잘조잘 이야기도 하면서 질문도 하면서 만들기를 했더니 시간이 금방 지나 갔네요
0	미래를 이끌어갈 어린이들이 분 제한 시간으로 작성한 시입니다
0	애정의 눈빛으로 감상해 주세요
1	따뜻해진 날씨 덕에 이번엔 성북동 데이트를 했다
1	성북동데이트 첫 번째 코스였던 엔디드성북 처음 본 장면은 소나무와 저 멀리 남산타워가 내려다 보이는 자연과 어우러진 풍경이었다
1	요 앞에서 사람들이 많이 서서 인증사진을 제각각 남기고 있었다
1	조금 더 맑고 화창한 날에 방문하면 푸른 하늘과 푸르른 나무들 사이에서괜찮은 인증샷을 남길 수 있을 것 같다
1	계단을 내려가면서 들리는 음악소리가 너무 좋았다
1	보면 전체적으로 꽃과 식물이 많은 공간을 차지하고 있다
0	우리가 주문한 엔디드 라떼 아이스 아메리카노 수제쿠키 엔디드라떼 아메리카노 수제쿠키 수제쿠키 안에는 마쉬멜로우가 들어가 있어 쫀득하고 참 괜찮았다
1	곰돌이 모양의 큐브가 들어가 있는 엔디드성북의 시그니처 메뉴인 엔디드 라떼엔디드 라떼와 수제 쿠키는 꼭 먹어보면 좋을 듯 하다
1	성인 인당 입장료는 원이지만 후원 입장료는 원 서울특별시 종로구 율곡로 곳곳에 피어 있는 꽃들도 예뻤고 날씨가 조금 흐리긴 했지만 사진 찍기에는 무리 없는 시원한 날씨였다
0	우리가 주문한 마르게리따 피자 봉골레 마르게리따 토마토 소스도 맛있었고 봉골레의 살짝 매콤함도 괜찮았다
-1	으아 코로나 진짜 초등학교 학년 수업을 앞두고 코로나 가 더더더더 원망스러웠습니다
0	아이들과 함께 창덕궁 가지 못한 아쉬움을 달래며 자료로 공백을 메운 수업 입니다
0	창덕궁은 자연의 아름다우을 그대로 살려 세계문화유산으로 등록되어 있는데요
0	필독서 의 삽화는 색연필로 은은하면서 우아한 창덕궁의 기품을 잘 살렸습니다
1	이번 수업 역시 한우리 별지가 좋더라고요
0	한우리 별지 속 건축물을 큰 그림을 자세히 살펴 볼 수 있도록 따로 자료를 준비하고요
0	국가적 행사와 왕실의 생활상 역사적 시대와 사건들을 자연스럽게 익힐 수 있도록 개인 자료들도 준비했습니다
0	수업하면서 실제 창덕궁 가고 싶다는 아이들 하하하하 선생님도 너희들 손잡고 궁궐 거닐고 싶다
1	실제 저와 함께 경복궁에 다녀온 친구들과 아닌 친구들 사이에서 정보 이해 차이가 있더라고요
1	역시 백문이불여일견 직접 보는 경험이 최고인가 봅니다
0	설명 수업이 끝난 후 원래는 글쓰기 작업을 해야하는데요
0	오늘은 들은 내용을 다시 생각하며 문제 풀기를 했습니다
1	스티커를 붙여 가면 다시 한번 더 내가 살펴 본 곳을 익혀가는 아이들 모르는 문제는 책을 찾아가며 아이들이 스스로 할 수 있도록 기다려줬습니다
-1	하지만 여기서 끝이 아니죠 단 콤보로 준비했는데요
1	다음 주까지 소책자 만들어 오세요
0	오늘 배운 내용이 모두 들어 있습니다
0	집에 가서 홀랑 오늘 배운 정보를 잊어 버리지 말고 차분히 앉아서 다시 한번 더 창덕궁을 거닐기 바랍니다
0	창덕궁 입장료 운영 시간 휴무일 안내 ＊ 운영 시간 화 금 ＊ 휴무일 월요일＊ 입장료 원 후원까지 관람 시 원 자세한 내용은 아래 공식 홈페이지를 참고해주세요
0	문 오른쪽으로는 매표소가 있어서 그 곳에서 티켓을 구매하시면 됩니다
1	돈화문 지붕에 가장자리를 보면 조그만 조각상 같은 것들이 있는데 이것이 바로 잡상입니다
-1	나쁜 기운을 물리치는 벽사의 의미를 가지고 있어요
0	돈화문을 통해 입장하니 저렇게 힘겹게 서있는 나무가 있어요
0	예전부터 있었던 아주 오래된 회화나무에요
1	이 곳은 그 유명한 창덕궁의 중심 인정전입니다
0	왕의 즉위식이나 외국사신을 맞는 등 공식행사를 치르던 곳입니다
1	드라마나 영화에서 신하들이 넓은 마당에 쭉 서있는 모습을 많이 보셨죠이 넓은 마당을 조정이라고 해요
1	조정을 자세히 보면 지나칠법한 이렇게 오래된 박석도 보여요 옆에 있는 다듬어진 돌과는 다르죠 울퉁불퉁 세월의 흐름이 느껴지시나요
0	인정전 앞에 있는 이 항아리는 바로 드무라고합니다
0	방화수의 역할을 했던 상징적인 물건이에요
1	인정전 천장 쪽을 볼까요
1	화려한 샹들리에가 보이시나요
0	여년 전 창덕궁에도 전기가 들어옵니다
0	조선의 전통 건축 외형부터 서양식 내부 꾸밈까지 시간을 넘나드는 물건이 바로 이 곳에 모여있답니다
1	신기하죠 이 곳은 희정당입니다
0	본래 침전이었으나 추후 왕의 집무실로 사용되었던 곳입니다
1	그런데 뭔가 입구가 특이하죠우리 조상님들은 왜 이렇게 만들었을까요
0	이 곳은 낙선재로 가는 길입니다
1	양쪽으로 꽃이 예쁘게 피어있고멀리는 현대적인 건물이 보여 색다른 느낌이네요
0	이 곳 낙선재에도 가슴아픈 이야기가 담겨있답니다
-1	어떤 사연이 있을지 궁금하지 않으신가요
1	창덕궁에 대해 더 많은 이야기가 궁금하시다면 투어라이브를 들어보세요
1	역사학을 전공하신 가이드분께서 직접 설명해주는창덕궁 오디오 가이드 투어 실제 투어를 진행하고 계시는 가이드님께서 동선에 따라 쉽고 재미있게 설명해주시기 때문에 아이와 함께 들어도 좋습니다
-1	스토리텔링이 있는 설명딱딱한 기계 목소리 오디오투어는  궁궐만 수백번 다녀온 궁궐 전문 가이드님의쉽고 재미있는 설명년도나 인물의 이름을 외울 필요도 없습니다
1	그저 재미있게 즐기시면 됩니다
1	효율적인 동선짧은 시간 안에 중요한 곳들을 볼 수 있어요
1	방대한 궁궐에서 베테랑 가이드님께서가장 효율적인 동선과 꼭 알아야할 가장 중요한 스팟들을 설명해주시니시간과 체력을 아낄 수 있어요
0	    투어라이브와 행복한 여행 되세요
1	창덕궁이 코로나 로 인해 임시 폐쇄되어어떻게 하면 아이들에게 창덕궁에 대한 호기심을 불러일으킬까고민하다가 준비한  조립하기짜잔 아이들이 만들어 온 창덕궁을 볼까요
0	창덕궁나들이전 원래궁궐구경다니는걸 좋아해요
1	혼자도다니고날 좋은날 수업째고도 갔던 꽃은 보고싶고일도해야하고 해서백팩에 주얼리들 넣고서창덕궁한바퀴했습니다
0	뭐 원래도 노트북넣고 백팩매고도 다녔어요
1	봄꽃 복사꽃이래여넘나 이쁜것 능수버들같이생겼는데전부 꽃들 궁궐은 오래도록귀하게 관리한 나무들이라예쁜아이들이 많아요
0	넘나 운치있어요
0	창덕궁엔 인정전도 멋있습니다
1	단청색도 화려하고역시 왕이사는곳의 건축 이런생각이들거든요
-1	계절별로도느낌이 확 다르기때문에언제가도 새롭습니다
0	창덕궁에서는후원투어를 할수있어요
1	제가 제일좋아하는것 임금님 개인정원은정 말 예쁩니다
-1	서울 한복판에아름다운 작은 숲이라고생각하셔도 무방합니다
1	부용지가후원의 하이라이트 날도좋고바람은 찼지만마스크꼈으니까요
1	가운데에도볼거리를 만드는 가드닝 중국의 정원은 산을 통째로옮기는것이고 일본의 정원은 완전 축소하고 은유한다면 한국의 정원은자연의 일부를 즐기는것 이라고배웠어요
1	조선의 건축은주변의 환경과 어울리게 하다
1	보니어디를 보아도 그림이예요
1	단청도정말화려하죠청둥오리도 씐남크 이런데서 쉬면절로 감탄이 나겠어요
-1	아직 꽃은 다 피지않아서다
0	음주가 피크일것 같습니다
0	그림이예요
1	완전 왕의 정원이다
1	양한 나무종류들귀한 식물들 많이보실 수 있어요
0	간만에바람도느끼고 꽃도보고행복한 오후였어요
0	다가오는 추석연휴엔 어떤 계획들 있으신가요
0	가족들과 함께 서울 시내에서 궁궐 투어에나서보는 건 어떠세요
1	부모님도 아이도 모두 즐거울 수 있는 시간이라서 가족체험으로 더없이 좋을 것 같아요
1	맘스쿨에서 예매 가능하답니다
0	           월 일부터 일까지 특별한 가격으로만나는 가족끼리 떠나는 궁궐여행 어른 원 아이 원으로 분 동안 진행되구요
1	한모듬 당 가족으로 월 일 일 일 일 동안 일 두번의 스케줄로 진행되니까시간을 잘 확인하고 가시면 좋을 것 같아요
1	출발 창덕궁 나들이 가족체험은 일 시반과 일 시 회라서 원하는 날짜에 선택 가능해요
0	창덕궁은 조선시대에 임금님이 가장 오래살았던 궁궐이기도 한데요
1	창덕궁에 담겨진 조선 중기부터 현대까지의 역사 이야기도 나누고 수업에 맞는 교재로 쉽고 재미있게 배울 수 있는 시간이라서 아이와 함께 하기에 즐거운 추억이 되겠네요
1	경험 많고 노하우를 가진 선생님과함께 둘러보는 창덕궁 나들이 단 회로 진행되니까 서둘러 예매하세요
0	창덕궁 나들이 입장료 무료일때 자주 가야지 몇년전까지만 해도 혼자서고궁에 자주 놀러갔는데
1	이젠 거리도 멀고 비는 시간도많지 않다보니 잘 안가게 되는 것 같아요
-1	그래서 지난 선거일에 투표 마치고 청계천 근처로 산책을 나갔다가오랜만에 창덕궁에 다녀왔습니다
1	햇빛이 없을 땐 쌀쌀하지만날씨가 정말 봄이에요
0	월이 벌써 반 이상 지났는데아직도 봄인게 어색어색 서울특별시 종로구 와룡동 저는 청소년 요금로 적용되어신분증 제시한 후 표를 받았어요
0	창덕궁 입장료는 만 세 이하나 세 이상일 경우엔 무료랍니다
-1	돈 내고 고궁 관람할 나이가멀지 않았으니 그 전까지 혜택들알뜰하게 이용해야겠습니다
0	날도 따뜻하고 휴일이라사람들도 적당할 만큼 있었어요
1	월달에 와본거론 처음인 것 같은데꽃도 많이 피고 풍경이 예쁘더라고요
0	화장실 앞에 있던 하얀꽃의 이름이궁금해서 물어보려고 찍었는데 똑같은 꽃 같죠 병아리꽃나무 라고 해요
0	그림자가 멋있는 감나무 창덕궁에 오면 후원까지 봐야하는데발도 아팠고 담날 일찍 일어나야하니체력을 아끼려 안쪽으로만 천천히 돌았어요
0	고즈넉한 분위기의 창덕궁 문 너머로 맞은편 풍경 구경하기 
-1	그리고 단화처럼 생겨선 편할줄 알고신고 나갔는데 한참 걸으니발아팠던 문제의 신발입니다
0	  옷색깔이랑 똑같은 꽃 관광객들은 좀 있었지만사진으로는 한적해보이네요
0	꽃이랑 식물들이 한가지가 아니라다양하게 색깔별로 가지각색이라아기자기하고 보는 재미가 있었어요
0	고궁 나들이하며여유롭게 보낸 휴일이었습니다
0	다음에는 편한 신발 신고후원까지 가보고 싶어요
0	창덕궁 나들이 창덕궁입장료
0	세종때 지어졌다는 창덕궁고즈넉하니 조용한 공간이었다
-1	다음으로 코로나 만 아니었음 학기에 창덕궁을 가기로 했었는데 모든 일정이 취소된 관계로 월에 물흐르듯 읽은 창덕궁 나들이 책 사실 저 책은 내용이 서정적인 면을 담고 있어서 한 번 보고 아이가 이해하기엔 다소 어려울 수 있었다
0	옆에 있는 희정당으로 편전 기능이 옮겨가면서 왕과 왕비의 신주를 모시는 혼전으로 사용했다
-1	희정당은 왕의 생활공간이었으나 편전인 선정전이 비좁고 국장을 위한 혼전으로 사용되면서 편전 기능을 대신하게 되었다
0	대조전은 창덕궁의 침전으로 왕비의 생활공간이다
0	대조전 뒷마당은 왕비의 단조로운 궐내 생활에 따른 심신을 달래기 위해 아름답게 꾸며 놓았다
0	성정각은 세자가 머물며 공부하던 곳이다
1	낙선재는 헌종의 애틋한 사랑이 담긴 곳이다
0	낙선재는 단청을 사용하지 않았지만 화려했다
0	여러가지 창호을 사용했고 출입문에는 거북 등무늬를 그려 넣어 만수무강을 빌었다고 한다 해설사 할아버지가 친할아버지처럼 손잡고 챙겨주신 덕분에 기억에 남을 창덕궁 나들이였다
0	창덕궁 인정문 인정전 선정전 희정당 흥복헌 대조전 장락문 낙선재
0	청계천 건물 유리창에 빛이 반사돼서 여기저기 빛납니다
0	광화문 광장 세월호 참사 기념관 예수쟁이 태극기 부대 미군 철수 시위자 민주노총이 공존하는 곳 주말엔 나올 엄두도 안나는 곳입니다
0	광화문 언제나 그렇듯 수많은 외국인 관광객들이 보이는 곳입니다
1	경복궁 우연찮게 교대식을 보게 되어 촬영했습니다
0	안내 방송에 따르면 매일 하는 모양 정독도서관 은근히 매력 있는 장소 단풍 끝물에 가서 찍어왔습니다
0	북촌 한옥마을 중국인 단체 관광객들한테 지배 당하고 있었습니다
0	골목길은 예쁘지만 사람 사는 동네라 함부로 사진 찍기 뭣해서 거진 카메라 놓고 다녔는데 중국인들은 아랑곳하지 않고 모든 장소에서 사진을 찍더군요
0	심지어 어린이집 앞에서도 거기에 목소리는 뭐그리 큰지 경복궁이나 북촌이나 온통 중국어만 들립니다
-1	창덕궁 돈화문 경복궁과 마찬가지로 들어가 보진 않고 밖에서만 간단하게 촬영 늦게 일어나면 시간이 없어요
-1	일찍 일어나서 나가야 여유롭게 사진을 찍을 텐데 이불 밖으로 나가기 너무 힘든 계절입니다
0	종로 가 골목길 꽃집 종로 가역 번 출구  대리점과 돈까스집 사이에 있습니다
-1	삭막한 골목길 사이에 위치산 화사한 꽃집이 너무 인상적이여서 지나가다 한 컷 오늘 나가서 찍은 스냅 중에서 가장 마음에 드는 곳입니다
-1	우리나라가 특히 분당 일대가 유난히 사진 찍으러 다닐 곳이 없는건지 아니면 있는데도 제가 다 놓치고 다니는건지 이제 입문한지 년인데 벌써 마땅히 찍으러 다닐만한 곳이 안떠오릅니다
0	초등 학년 수업입니다
0	자연의 아름다움을 그대로 살린 후원이 한국의 대표적인 정원으로 꼽혀 창덕궁은 세계문화유산으로 등록되었습니다
1	책을 통해 아름답고 섬세한 창덕궁의 그림을 보고 운율을 살려 쓴 짧은 글을 읽으며 아이들이 간접적으로 감상할 수 있는 시간이었습니다
1	사실 이번 차시 수업 준비하면서 어떻게 해야 아이들이 쉽고 재밌게 수업을 할 수 있을까 고민을 많이 했어요
1	수업 전에 직접 가 보면 정말 좋은데부산에서 좀 멀긴해도 방학을 이용하면 좋을텐데 그런데 이 코로나 할 수 없이 상상 속 여행을 떠났습니다
1	교재 별지를 이용해서 창덕궁의 지도를 보며 각 건물에 대한 설명을 정리했어요
0	따로 준비한 별지를 이용해 건물의 특징과 위치 이름을 파악했구요
-1	책에서 나온 그림은 사진이 아니다
0	다들 가고 싶은 곳으로 표현했네요
-1	어서 코로나가 물러가길 바랄 뿐이다
1	단풍이 예쁘게 필 때 창덕궁후원 가야겠다
0	검이불루 화이불치 검소하되 누추하지 않고 화려하지만 사치스럽지 않는 기분 좋은 곳 입니다
0	처음 가보는 창경궁과 창덕궁 나들이 궁궐산책도 괜찮네요
1	낮에 초록색으로 가득한 창경궁 창덕궁의 모습도 좋지만야간개장은 다음에 시간이 되면 꼭 한번 가보고 싶다
0	서울 종로구 종로 가동 전화
1	그래서 이번에는 창덕궁 나들이를 즐겼답니다
-1	세계문화유산인 창덕궁 창덕궁은 자연을 파괴하지 않고 건설해서 그 가치가 인정되었다고 하네요
0	경복궁과는 다른 또다른 매력이 있었어요
1	다음에는 도슨트 설명을 들으면서 즐겨봐야 겠어요
0	창경궁 나들이도 함께 이어가고요
1	우리나라 궁 나들이는 정말 무한한 매력이 있는 듯 합니다
1	정말 멋져요
1	이럴때마다 드는 생각 한국사 공부 다시 해보자 도도걸스 호랑 더 열심히 한국사 즐기기를 해 봐야 겠네요
1	천천히 궁궐의 여유를 즐기기 좋았다
1	후원을 가면 건물 쪽보다 나무가 많아 산림욕하기 좋았다
1	후원 쪽은 영화 촬영지로 많이 이용 된듯하다
1	매점이 있어 음료 구입이 가능하다
0	연못 안의 섬이 인상적인 곳입니다
1	시원한 나무 그늘 그뤠잇 아가와 덕수궁 나들이 동네 공원 산책과 다른 매력이 있습니다
0	전 집에서 바로가는 버스가 있어 이용했네요
-1	버스 하차 벨 누르는 걸 좋아해 버스탈 때 눈을 뗄 수 없지만 엄마와 버스타고 나들이 가는거 좋아해 자주 나갈려고 합니다
0	이날 궁궐 통합권을 구입해 월에는 궁궐 나들이 더 할 계획입니다
-1	저도 매번 같은 곳 가면 지루한데 말 못하는 아들은 어떨까 싶어 동네 밖으로 자주 나갈려고요
0	생활한복 차려입고창덕궁나들이 갔어요
1	요즘 생활한복이 많이 대중화가 된 것 같아요
1	즘은젊은세대들이 생활한복을즐겨입고또 한복입고 경복궁 창덕궁 등 고궁나들이가서 사진찍는것도 유행이되어가고 있는 것 같아요
1	제가 사실 한복을 엄청 사랑해서그동안 한복을 구입하려고 벼르고 있었는데이번에생활한복을 처음 장만했어요
0	낙선재는 대 임금 헌종의 서재 겸 사랑채였는데 여기에 또 흥미로운 이야기가 안내책자에 있다
1	유상곡수연 굽이치는 물길을 만들어 술잔을 띄워 보내고 잔이 올때까지 시를 짓지 못하면 벌주로 술 석잔을 마시는 놀이를 했다고 한다 저 물길 한 초 될것 같은데아무래도 술먹을 핑계만든건 아닌가 싶다
1	난 서대문형무소가 엄숙하기도 해서 두곳중 더 재밌는곳을 고르자면 난 창덕궁이 제일 재밌 었다
0	다음에 가족과 한번 더 가야겠다
0	다들 월의 시작은 기분좋게 하셨는지 주일 포스팅 해야했는데 저번주에 바쁘기도 하구 놋북을 만질 시간이 없었네요
0	이건 솔직히 말해서 연어 비린내가 초큼 났었음    
1	사람들이 너무 많더라구요
0	장소는 홍대 노스쇼어를 갔답니다
0	헌종 년에 지은 낙선재는 화려함을 쫓지 않고 소박함을 내세우고자 단청을 칠하지 않았다고 한다낙선재는 특히 황실 여인들이 최후를 마친 곳으로도 유명하다
0	마지막 황실 가족인 고종의 땅 덕혜옹주와 영친왕 이은이 부인인 이방자 여사도이곳에서 머물렀는데 특히 덕혜옹주는 이 곳에서 눈을 감았다
0	그래서 그런지 단아함 뒤에 쓸쓸함이 서려있는 듯하다
0	창덕궁 구경을 잘하고 점심을 먹어야하는데종로 근처에 수유실이 있는 레스토랑을 모르겠다
0	빕스 등 패밀리 레스토랑에는 있을 듯한데한식을 먹고 싶었기 때문에 패스결국 수유실을 찾아찾아 서울역에 있는 수유실까지 서울역  타는 입구 가기전 수유실이 있다
1	서울역 주변 음식점은 사람들이 너무 많고 북적대는데 
0	한산했다
0	서울스퀘어 빌딩 지하 예성이라는 한식집 추천갈비탕 맛이 일품 너무너무 친절하신 사장님은 
1	친구와 창덕궁 구경 다녀왔어요
1	날씨도 그리 춥지 않고해서 가족 연인 친구끼리 나들이를 많이 오셨더라구요
0	일반입장료는 원이구요
0	관람시간은 평일 주말은 까지에요
0	자세한 사항은 홈페이지에서 확인하세요
0	아 그리고 월요일은 휴궁일이라고 합니다
1	후원은 안내해설사와 함께 정해진 시간에 정해진 인원만큼만 관람이 가능한 제한관람지역이래요 문화재 보호와 생태적 보존 측면에서 제한관람으로 운영되고 있다고 해요
0	입장료는 원으로 일반입장료 외에 또 지불을 해야한다고 합니다
0	저희가 갔을 때는 후원입장티켓이 다 매진되었다고 하여일반입장료만 냈어요
0	창덕궁의 대문 돈화문입니다
1	그나저나 저 교양수업 서대문이름쓰는거 돈의문이라고 쓴거같은데 갑자기 저 현판을 보는순간 헉 나 돈화문이라고썼나 헷갈리기 시작했어요
1	돈의문이라고 썼겠 죠 꺄 진짜 가을이 왔어요
0	노란 단풍 넘넘 예뻐요 아직 완전히 다 물들진 않았지만빨간 단풍도 서서히 물들고 있어요
0	인정전입니다
1	개방을 했는지 많은 사람들이 자유롭게 드나들더라구요
1	사람이 바글바글해서 멀리서만 봤어요
0	다음주 주말에교양수업에서 경복궁 탐사를 가요
1	총 시간에 걸쳐서 궁보는 법을 배운대요 열심히 배워와서 창덕궁도 다시 보러 가봐야겠어요
0	서울 종로구 와룡동 전화
1	창경궁 창덕궁으로 끝나는 가을 데이트코스 오늘 회사식구들과 창경궁 창덕궁코스를 다녀왔다 대학생때도 오긴했었는데 가을에오니 왜이렇게 이쁜거니 형형색색 나무들이 마치 만개한 꽃같다
1	거기가서 뮤지컬하나 보고 끝나는 데이트 코스 진짜 강추추
0	이슬비가 추적추적 내리는 아침 집에만 있어서인지 답답해 하는 콩심이와 나 평일엔 외출하기가 힘든 나 주말만되면 늘 스케줄을 잡는 편이랍니다
-1	이번주는 모해 약속없어 모하지 어떻게든 구실을 만들어 밥도하기 싫고 나갈려고 안간힘을 쓴답니다
-1	그래도 다행히 울집 아저씨는 운전하는거에 스트레스 받지않고 함께 동행을 해줍니다
1	감사할따름 이번주는 창덕궁으로 고고 날씨 좋은 날 강추하는 산보 코스중에 첫번째 산보 코스 이런 장소가 서울의 한가운데에 있다는게 믿어지지 않을정도였답니다
1	즐거운 시간을 보내고 있는 모녀랍니다
0	여기서 부터는 후원 예전에는 비원이라고 물렀었는데 지금은 공식 명칭이 창덕궁 후원 옛날 조선시대 임금님들이 거닐던 산책로 정도 이날의 베스트 포토랍니다
1	맥클라랜 유모차 광고 사진 모델은 서울의 콩심양 누구딸인지 예쁘게 자알 나왔네 콩심이 왈여기가 우리 집이에요
1	그래그래 명서야 쫌만 기달려 아바가 돈 많이 벌어 올거야 그랬으면 좋겠다
0	꼭 이렇게 또주말을 보냈답니다
-1	비가 내려서 힘들기는 했지만 오늘은 오랜만에 차를 두고 대중교통을 이용해서창덕궁에 다녀왔습니다.
0	조금 덥지만 
0	걸을만 했어요
1	완전 멋있었어요
1	창덕궁에 있는 나무들이 천연기념물이라고 하니 정말 새롭게 느껴지더라고요
0	덥고 비도 와서 힘들긴 했지만 너무 좋더라고요
1	시원해 지면 한번 더 가보려고요
-1	이마저도 해설사님의 말을 귀동냥으로 듣지 않았다면 그냥 아무것도 모른채 스쳐지나갔을 것이다
0	낙선재 관람을계기로 창덕궁에 대해서 좀 더 공부하고 다시 가야겠다는 생각을 했다
0	뀨 참고로 낙선재는 데이트 코스로 킹왕짱인 것 같다
1	조용하고 바람좋고 궁 중에서는 가장 한적하기 때문이다
1	창덕궁의 비원을 꼭 가보고 싶다는 친구를 따라 아무 생각없이 갔던 나는 와 라는 감탄사를 연발하게 만들었다
-1	후원은 창덕궁 매표소에서 추가로 입장권을 구매해야 하고 시간 타임별로 입장인원이 제한되어있다
1	연못에 떨어진 낙옆과 투영된 단풍의 모습은 보는 이로 하여금 넋을 잃게 만든다 
0	산책중 찍은 단풍단풍이 가득한 물속을 걷는 연인들 좀 많이 걸었더니 다리가 너무 아프더군 
0	선선한 바람과 바스락거리는 낙엽밟는소리 형형색색의 단풍은 옆에 나란히 앉아있던 친구와굳이 얘길 나누지 않아도 서로 공감하게 만들었다
1	눈이 많이 오게되면 다시 한 번 와보고 싶다
1	너무나 멋진 장소를보여줘서 고맙다
0	너무나 아름다운 단청근엄함이 있는 인정전의 내부고궁에 가면 늘 아쉬웠던 것을 이 처자들이 해소해 주었네요
1	우리 것을 사랑하면 되는 거죠 창덕궁 파란만장한 수난의 역사 속에 한자리를 하고 있는 창덕궁 년 월에 한국의 네 번째 유네스코 문화유산으로 등록되어 그 가치가 더 있는 곳이기도 하죠 덕수궁과 경복궁은 간혹 가는데 창덕궁은 일 년에 한 두 번 가기 힘드네요
1	그 어떤 궁보다 아름다운데 말이죠 날씨 좋은 월에 창덕궁으로 나들이 다녀왔던 사진 몇 장 함께 합니다
