label	document
0	기다리며 새로 산 책도 뒤적이고사진도 찍어보고뒷자리 아저씨들의 이야기도 들어보고생각을 정리해서 다이어리에 적어 봅니다
0	시간 됐어요 아차 하며 석조전으로 달려갑니다
0	바쁘지만 가는 길에 기념 사진도 한 장 찍어줍니다
0	두근두근 석조전 입장
0	명 정도 예약가능한 걸로 아는데막상 가보니 명만이 똭
0	이론이론 석조전은 년대에 지은 건물이라고 합니다
0	다음 키워드와 관련이 있지요 대한 제국 고종 영친왕 덕혜옹주저기 보이는 초상화가 바로 고종의 초상화라고 합니다
0	조선의 왕들이 입었던 붉은 곤룡포 대신 황색의 옷을 입고 계시는데요이는 우리나라를 대한제국으로 명명하고 황제의 나라로 선포했기 때문이라고 합니다
0	옷 색 하나에도 이렇게 깊은 뜻이 접견실의 모습입니다
0	다른 나라의 손님들이 고종께 인사하는 자리인만큼위엄과 격식을 두루 갖춘 자리어야 했을 터
1	그래서인지 인테리어가 화려하고 고급스럽습니다
0	서양의 건축양식으로 만들었지만 곳곳에서 조선왕조의 상징인 오얏꽃을 만나볼 수 있습니다
0	봄엔 덕수궁에 오얏꽃이 핀다는데 구경가야 겠어요 대리석 계단을 따라 층으로 올라갑니다
0	이곳을 왕의 침실
0	왕을 위해 번쩍번쩍
0	여기는 왕비의 침실
1	포도주 색이 매우 우아한 느낌을 줍니다
0	저는 왕의 침실보다 왕비의 침실이 더 마음에 들더라고요 창문도레이스 커텐도 이쁩니다
0	창 밖으로 슬쩍슬쩍 보이는 궐의 모습도 예쁘고요 마지막 장소는 만찬이 이루어지던 식당입니다
0	역시나 서양식으로 화려하게 꾸며져 있습니다
0	메뉴는 서양식 음식이었다고 합니다
0	석조전 관람에는 한 시간 정도가 걸렸습니다
0	겨울이라 테라스 개방을 하지 않아 좀 아쉬웠습니다 따뜻한 날 다시 가야겠어요 해설사와 팀을 따라 움직여야 하는 곳이라석조전 안에서는 무찬이 사진이 없어요 대신 석조전 밖에서 찰칵 무찬이는 꼭 수학 여행 온 중학생 같죠 덕수궁에는 석조전 외에도 둘러볼 곳이 많답니다
0	해가 뉘엿뉘엿 지는 궐의 풍경이 아름답습니다 이제는 우리도 집에 가야 할 시간 찬이도 훌륭한 나라의 일꾼이 되기를 바라며 기념 사진 찰칵 따뜻해지면 한 번 더 오자 무찬아
0	おは 오늘도 교육을 위해서 오전 시 출근했다
0	그래두 이제 새벽 출근은 오늘로 한동안 끝임 원래 일주일 넘게 진행했다는데 파트장님이 이틀만 하자며
-1	오전 근무하니 하루가 길지만그만큼 피곤함이 누적되는듯
-1	한쪽 구석에 셀로판 같은거 주렁주렁 매달아 놨는데
-1	이게 뭐야
-1	야속한 세월아 서울특별시 중구 세종대로 덕수궁
0	학교 다닐때 버스타고 많이 지나다녔던 곳인데참 많이 변했어요
0	덕수궁에 입장하기 전간단하게 브런치를 먹기로 했어요
0	아는 곳이 별로 없어 다른 모임에서 만나는 언니와 함께 갔던 곳으로 가리고 했지요
0	돌담길 따라 올라갑니다
0	가는 동안 멀다고 구박 아닌 구박을
1	맛있어 보여 케잌과 브런치들
0	도심 한가운데 전혀 다른 세상이 존재하는 듯한 느낌이 드는 곳이지요
0	서양식 건물과 전통적인 건물이 함께 있는 곳이라다른 궁에선 느끼지 목했던 독특함을 본 듯해요
0	가을 끝무렵이라 낙엽이 지고 있었지요
0	생각보다 덕수궁 나들이는 일찍 끝났어요
0	옛날 피맛골 골목쪽으로 옮겨 가 마저 수다를 떨고이른 저녁먹고 헤어졌답니다
0	선물로 받은 아이들과 함께
-1	덕수궁은 일제시대의 시작을 알리는 것 같아좀 우울했어요
1	저는 개인적으로 창덕궁 후원이 제일 좋네요
0	기록용으로 담아놓은 사진이라 설명 없음을 이해 부탁드려요
0	덕수궁나들이
1	서울 가을 나들이 덕수궁 정동전망대 카페 다락유독 서울에 있는 궁 중에서 나는 덕수궁을 좋아한다
0	매 계절이 바뀔 때마다 가려고 노력하고 있고 특히 가을엔 꼭 가려고 한다
0	언제부터인가 덕수궁을 좋아하게 됐고 작년 가을에도 올해 가을도 덕수궁 나들이를 했다
0	아 정확하게 말하면 올해 가을엔 시간이 없어서 덕수궁은 못들어갔고 서울특별시청 서소문청사에 있는 정동 전망대에서 단풍이 가득한 덕수궁을 마음껏 바라볼 수 있었다
0	가을의 덕수궁을 마음껏 바라볼 수 있는 곳이 바로 정동 전망대이다
0	정동 전망대에는 바로 카페가 하나 있는데 다락이다
0	왼쪽은 매실레몬에이드 오른쪽은 청귤에이드
0	각 원
0	음료 마다 가격이 다름 매실레몬에이드와 청귤에이드가 비싼 음료에 속한다
0	이곳에서 내가 제일 좋아하는 음료는 청귤에이드
0	새콤달콤해서 정말 맛있다
0	정동 전망대에서는 덕수궁을 한 눈에 내려다 볼 수 있다
0	노란색 주황색 빨간색 색색깔 단풍 옷을 입은 나무들이 정말 예쁘다 유명한 덕수궁 돌담길 또한 볼 수 있다
0	사람들이 지나가는 모습까지 보이는 정동 전망대는 층에 위치한다
0	시청도 보이고 시청 앞 광장도 보인다
1	단풍이 정말 빼곡하게 예쁘게 물들었다
0	고층빌딩 사이로 광화문도 슬쩍 보인다
0	시위하시는 분들의 행렬도 쓰윽 알아볼 수 있다
0	정동 전망대를 내려오면 덕수궁 돌담길을 바로 만날 수 있다
0	주말이라 사람들이 엄청 많다
0	덕수궁으로 가을 나들이 온다고 나름 신경쓴 오늘의 오오티디 빵모자를 착용해보았다
0	키키킼 돌담 위로 색깔 나무들이 알록달록하게 빼꼼 보인다
0	뚜둥 올해 월 여름의 덕수궁 그리고 월 가을의 덕수궁 같은 장소에서 비슷한 구도로 사진찍으려고 매우 힘들었다 주말엔 정동전망대 및 카페 다락에 사람이 워낙 많아서 사람없는 틈에 사진찍기가 정말 힘들었지만 시간의 시도 끝에 드디어 너무 마음에 들어서 행복해
0	올해 여름 가을은 성공했으니 이제 눈 오는 날의 덕수궁 나들이 또 해야겠다 눈 오는 날만 손꼽아 기다려본다
0	정동 전망대 서울특별시청 서소문 별관 층 입장 무료 평일 시 토요일 공휴일 시 카페 다락 평일 시 토 공휴일 시 청귤에이드 매실레몬에이드 각 원 서울특별시 중구 덕수궁길 서울특별시 중구 덕수궁길
0	이번 추석에 한복 만드느라 저희집은 여기저기 원단도 옷본도 뒹굴둥굴 추석 전 주 토요일에 당숙 결혼식에 먼저 엄마표한복을 입고 갔었더랬죠
0	칭찬 많이 받았답니다 엄마표한복올 추석에 만든 큰아들의 오렌지빛 한복과작년 설에 만든 큰아들의 선홍빛 한복
0	년 개월 사이 쑥쑥 자란 큰 아들은 새로운 한복이 필요했고 두 번이나 형님 한복을 만들어주니 지켜보던 작은아들은 자기한복은 왜 만들어주지 않냐며 섭섭해 하고
0	그래서 작년에 만든 큰아들 한복소매를 줄여서 입혀 결혼식도 덕수궁도 다녀왔답니다
0	헐 그러고보니 년 전 가을에도 이 문 앞에서 사진을 찍었었군요 그땐 저도 한복을 입었었네요
0	한복을 입으면 고궁에 공짜로 입장할 수 있거든요
0	이번엔 추석 명절이라 한복을 안입어도 입장료가 공짜였구요
0	아들이 많이 컸나봅니다
0	년 월에 설빔으로 만들었던 한복이아기한복 됐을것 같은 느낌적인느낌에입혀
1	이렇게 오랜만에 찾으니 못 보던 조형물들도 생기고 조금은 색다른 느낌을 받을 수 있었습니다
-1	한참 서치를 했다
-1	번들로도 열심히 버티고 있따
0	번들의 어두움을 커버해주는보정프로그램인 라이트룸 짱짱 덕수궁 입장료 단 돈 천원
0	우리나라 입장료 다 올렸으면 좋겠다 유럽 미국 비해서 너무 싸다 미국에서는 기본 불이었는데 후 입구에서 우리를 맞이해주는 봄꽃늘 포항에서만 보던 꽃을 서울에서 만나다니내 생일에 맞춰서 피는 봄꽃이야말로나에게 가장 큰 생일 선물이다 오잉 이건 뭐지
0	덕수궁 x 현대미술의 콜라보상당히 낯선 조합이라 멍 생각해보니 덕수궁 자체를 와본 적이 있던가그 유명한 덕수궁 돌담길만 들어보고실제로 와서 둘러본 건 아마 처음이지 싶다 물론 이래놓고 와봤을 수도 있음
0	적어도 내 기억이 있는 중학생 이후로는 없다
0	덕수궁의 정전 중화전대한제국 황궁의 정전이다 보통 우리나라 고궁하면 경복궁 창덕궁 많이 가지만덕수궁 만큼 사연 많은 곳이 있을까 싶다한국사 조금 배우면 아픈 역사가 가득한 곳 일월오봉도왠지 고궁에 가면 내가 제일 좋아하는 곳정전에 걸린 일월오악도를 참 좋아한다이유는 나도 모른다 우리나라 고궁의 묘미는이렇게 높은 건물 속에 폭 싸여있는낯설고도 진귀한 풍경이 담길 때 나타난다 세계 여러 곳을 다녀봐도이런 느낌의 곳은 참 흔치 않다뉴욕 센트럴파크도 음
0	수문장 교대식도 보고석조전도 보고수문장 교대식이 시작될 무렵을 잘 맞춰서 도착한 대한문
0	엄숙하고 진지한 표정들의 사내들이 절도있는 동작으로 움직이고 있었다
0	악기를 다루는 병졸들도 보였는데 크리스마스였던 이 날 궁중의 신기한 악기로 캐롤을 연주해줘서 구경하는 모든 사람들의 얼굴에 웃음을 짓게 했다
1	좋았던 순간
0	정관헌
0	도심한 가운데에 고층건물들에 둘러싸인 덕수궁은 그 자체로도 흥미롭지만 내게 가장 흥미로웠던 건물은 정관헌이었다
0	러시아 건축양식이 많이 도입된 건물로 석조전 만큼이나 이국적이지만 한국적인 느낌도 가득해서 눈길이 간다
0	받아들여야 하는 건 이런 건축양식이 아니라 이런 양식들의 역사와 그들의 당시 모습 힘 국력을 보고 배웠어야 했는데 그 때 한반도는 너무나 어두웠던 것 같다
0	석조전
0	일전에 방문했을 때는 보수 공사 중이라 가림막에 가려져 있었는데 이번에야 말로 온전한 모습을 볼 수 있었다
-1	다만 내부 관람은 신청을 미리 했어야 하는 부분이라 하지 못했다는 게 아쉬웠다랄까
0	석조전에서 보이는 덕수궁 모습들이 궁금한데 말이다
0	그리고 뜻 밖의 행운이랄까
0	국립현대미술관이 덕수궁 안에 있는 줄은 알았지만 매월 마지막주 수요일이라 혜택을 보게 될 줄이야
0	년 부터 현재까지의 미술과 사회에 대한 전시가 광장이라는 주제로 이뤄지고 있었다
0	딱딱하고 어려운 전시품만 있는 게 아니라 영상 미디어 작품도 있고 일상생활에 가까운 전시물도 많았다
0	중화전
0	황제라 칭하고 년 전통에 기대어 발버둥친 역사의 현장
0	작지만 옹골차게 지어놓은 중화전
0	세상의 중심에서 평화를 바라는 마음에서 였을까
0	그 앞 넓지 않은 마당에 관직을 세겨 놓은 비석들이 옹기종기 모여있다
0	문무대신들은 가깝게 모여서서 뭐라 수근거렸을까
0	서울특별시 중구 세종대로 덕수궁
0	관람이 재개된 덕수궁 나들이한동안 코로나 감염확산으로 관람이 중지되었던 궁궐과 왕릉 월 일부터이니 한달이 넘어 월 일 부터 관람이 재개되었습니다
-1	물론 마스크 착용은 필수이고 전시관 관람은 인원제한 및 출입명부 작성등 필수사항이 있습니다
0	찌뿌등한 흐린날씨 오후에는 날씨가 겐다는 소식이 있긴한데 아직은매번 정문에서만 보다가 궁궐내에서 시작되는 수문장교대식의 행렬 일상으로 돌아온듯 내심 반갑습니다
0	그리고 순식간에 뒤바뀐 고대하던 쨍쨍한 날씨하늘높은 가을느낌의 파란하늘이 열리고갑작스런 여름햇살에 그늘을 찾게 됩니다
0	나름 덕수궁은 종종 오는 곳이기에휴일의 답답한 마음을 풀고자 나선 나들이겸 사진출사등나무그늘에는 사진출사가 끝나가는 젊은이들의 마지막 단체인증샷이 진행중생기가 넘치는 하하호호내 젋은시절은 무얼했는지 꼭 낭비한 느낌이 콕 드는건 틈을 비집고 대한제국역사관 정면샷파란하늘에 고층빌딩이 배경이 되니 빼놓기 아까운 장소입니다
0	국립현대미술관 덕수궁관에는 한국 근현대서예전이 열리고 있더군요발열체크와 출입명부 작성은 필수현장입장이 가능해서 잠시 둘러봅니다
0	석조전 음악회는 밀집이 예상되는 실내공간에서 진행되어 취소되었고대신 석조전 대한제국역사관 해설은 정상 실시중입니다
-1	단 홈페이지 사전예약이 필요한데 회차당 명 인 예약가능인원 명 현장예약은 불가합니다
-1	다음에는 꼭 미리 예약해봐야겠습니다
0	특히나 층에 올라서고 싶네요
1	울퉁불퉁한 껍질과 뒤틀림 그리고 궁궐담을 넘는 푸르름에살구나무의 유구함에 매료됩니다
0	정관헌은 년 대한제국 시절 고종이 휴식을 취하거나 외교사절단을 맞이했던 곳입니다
0	서양풍의 건축 양식에 전통 목조 건축요소가 가미된 도특한 모습으로정관헌이란 솔밭과 어우러진 함녕전 등의 고 건축물을 고요하게 내다보는 곳이란 뜻입니다
0	낯선 외국인의 눈으로 보면 신기해한다는도심의 고층빌당과 절묘한 조화를 이루는 덕수궁일상으로 돌아온 사진출사의 즐거운 나들이 시간입니다
0	서울특별시 중구 세종대로 덕수궁서울특별시 중구 세종대로 서울특별시 중구 세종대로 서울특별시 중구 세종대로 덕수궁서울특별시 중구 정동
0	서울여행 서울 가볼만한 곳 덕수궁서울특별시중구 세종로 정동 관람시간 시 시 매주 월요일은 휴무덕수궁은 처음 월산대군의 집터였던 것을 임진왜란 이후 선조의 임시거처로 사용되어정릉동 행궁으로 불리다가 광해군 때에 경운궁으로 개칭되었습니다
0	이후 년 순종에게 양위한 고종이 이곳에 머무르게 되면서고종의 장수를 빈다는 의미에서 덕수궁이라 다시 바꾸었습니다
0	년 고종이 러시아공사관에서 이곳으로 거처를 옮긴 이후부터중화전을 비롯하여 정관헌 돈덕전 즉조당 석어당 경효전 준명전 흠문각 함녕전 석조전 등많은 건물들을 지속적으로 세워졌으며 이곳은 고종의 재위 말년의 약 년간정치적 혼란의 주무대가 되었던 장소로 궁내에 서양식 건물이 여럿 지어진 것이 주목되고있습니다
0	년 월 일에 사적 제 호로 지정되었습니다
0	정말 오랜만에 덕수궁 나들이를 하게 되었습니다
0	가는 시간에 우연히 덕수궁에서 열리는 수문장교대식을 하고 있었습니다
0	대한문은
0	운동 당시 대한민국만세를 외친 곳이기도 합니다
0	오랜만에 다시 찾은 덕수궁에서 초록의 싱그런움을 느낄 수 있어서 좋았습니다
0	년 월 일 보물 제 호로 지정
0	중화전은 정면 칸 측면 칸 단층의 다포계 팔작지붕
0	년 창건 당시에는 층 건물이었으나 년 화재로 소실되고 년 단층으로 중건
0	공포는 내사출목 외삼출목이고 우물천장을 하였으며천장 한가운데에 다포로 천개가 새겨졌고천장 널판에 휘황한 금색의 쌍봉이 구름사이를 나는 모습으로 돋을새김이 되어 있습니다
0	고주 사이의 우물천장 밑 가구는 다포집면서도 다포집답지 않은 익공계의 양식을 혼용
0	처마는 겹처마이고 지붕의 각 마루에는 취두 용두 잡상을 놓았으며토수를 끼웠습니다
0	단청은 모로단청으로 하였고광창과 문짝에는 소슬 꽃살문을 새겨 짜서 위관을 돋우었으며중화문은 정면 칸 측면 칸 규모에 량가구로 되어 있는 다포계 팔작지붕구입니다
0	석조전은 건물이 너무 특이해서 따로 포스팅해볼께요
0	가을에 오면 더욱 멋진 덕수궁이지만푸르름이 있으니 그 또한 좋네요
0	오랜만에 다시 본 덕수궁에서 또 다른 멋짐을 볼 수 있어서너무 좋은 시간 보내고 왔습니다
0	올해 가을에는 덕수궁에 다시 와서 가을날의 덕수궁도 보고 싶네요
-1	제주는 장마가 시작되었습니다
-1	그래서 비가 자주 오고 있어 몸도 마음도 상쾌하지 않을 수 있습니다
0	하지만 날씨는 날씨일뿐이니 이웃님들 모두 행복한 하루 시작하세요
0	서울 중구 소공동 전화
0	
0	날 좋은 날 친구랑 덕수궁 나들이 친구랑 오랜만에 서촌 을 방문하기로 했다 브런치도 즐기자며 웬일로 낮에 만남
0	가는 길에 본 캐나다국기
0	캐나다대사관
0	나 갈 수 있을까 캐나다대사관은 외관도 간지나 캐나다 가고싶당 흑 알고보니 덕수궁 근처는 대사관 마을
0	대사관이 엄청 많더라구용 그리고 간 르풀 시청르풀 덕수궁르플 시청브런치맛집 덕수궁브런치카페맛집 테라스석은 인기자리라 못앉구
0	사진 인증만 찍고
-1	그리고 덕수궁석조전 가볼라했는데 덕수궁월요일휴무
-1	OMG 갈 곳 잃은 우리는 경복궁쪽으로 걷기로 했다 오랜만에 광화문 투어
0	날이 좀 흐려서 더 좋았던 해가 쨍쨍하면 아무래도 너어무 더우니깡 나 야야 잘 오고있어Tmi이지만 제가 어딜가든 길잡이이거든여
0	그리고 요즘 인스타에서 완전 유명한 카페도 봄 서촌카페폴키 덕수궁카페폴키 종로카페폴키 카페폴키 요즘 완전 핫하던뎅
0	우리는 크게 관심 없어서 사직커피 로 사직커피에서 디저트 냠냠하고친구랑 수다 왕왕 떠니까 너어무 행복했다 행복한 기록은 제때제때 해야하므로 ㅇ 이제 월도 끝이당 월부터 또 열심히 살자
0	안녕하세요 어썸송입니다 너무너무 좋은 가을날 입니다 요즘 날씨 정말 최고예요 이 날은 월의 어느 날비가 살짝 내렸지만아이들과 추억도 쌓을 겸덕수궁 나들이를 다녀왔어요 사실 살 된 아들이우리나라를 빼앗긴 날이라는가슴 아픈 역사가 담긴 동화책을 보더니 그곳을 가봐야겠다지 모예요굉장히 의외의 발언에살짝궁 감명을 깊게 받은 행동력 짱짱인제가아들을 위해 유치원을 땡땡이치고일하는 남편에게 반차를 강요하며다녀왔죠 아무런 사전조사 없이 월의 마지막 주 수요일에 즉흥으로 다녀왔는데우왕모두 알고 계셨나요마지막 주 수요일은 문화가 있는 날 모 그런 날이라 입장료가 공짜 모르고 있던 일이라 그런지 진짜 기분이 좋았어요 나들이를 가기 전점심을 먹기 위해 식당을 먼저 들렸어요금강산도 식후경 서울특별시 중구 서소문동 오늘의 맛집은남편이 적극 추천한 년 전통의 유림면이라는 식당으로 년 전통신뢰가 퐉 가죠덕수궁에서도 멀지 않은 곳에 위치해 있어요 맛집 인정 모두 다 먹어보고 싶었지만그중에서 엄선하여비빔모밀냄비우동냉모밀 이렇게 개 주문 양이 많지 않아서 사람 수 맞춰 주문해야 양이 차요특히 냉모밀은 호로록호로록 끝 저는 개인적으로 냄비우동이가장 맛있었어요양도 푸짐했고 뜨끈한 국물 최고 최고집에서 사다 끓여 먹는 것과는면발과 국물이 시원하고 개운하고 쫄깃하면서 부들 면 요리들이라 그런지 세 세 아이들도엄청 잘 먹었어요맛집 탐방은 가볍게 끝내고목적지로 향하는데 서울 대 와플집이 바로 근처라며디저트를 메인 음식보다 사랑하는 저는그냥 지나칠 수 없어참새가 방앗간을 들리듯자연스레 Go go 덕수궁 맛집 탐방 두 번째와플 후식으로 당첨 서울특별시 중구 태평로 가 돌담길 바로 옆에 있어서찾기 어렵지 않았어요 초코와플 하나메이플 와플 하나 사서 먹으며돌담길도 짧게 걸어 보았죠 와플은 초코도 메이플도 짱짱 맛 동네 저렴이 풀빵 와플과는 확연히 차이가 있는품격 있는 풍미의 와플 맛입니다한 번쯤 지나가실 때 드셔보시길 맛집인정 이 날은 진짜 여러모로 운이 좋았어요 시쯤 궁으로 들어가려는데갑자기 길을 막더라고요 그래서 헉 시위가 있는 건가 했는데그것이 아니라수문장 교대식이라는 궁중행사를 재연해 보여줬어요 수문장이란각 궁궐이나 성문을 지키던 무관 벼슬
0	네이버 어학사전 기대에 차서 나란히 선 모습 넘 사랑스럽당 그리 길지 않은 수문장 교대식을 관람하고드디어 안으로 고고 궁에 대한 자세한 정보와 오픈 시간 등은 학생단체 석조전대한제국역사관 석조전음악회 관람시간 안내해설 오시는길 하루 동안 이 창을 열지않음 닫기 www
0	kr 요기에서 자세히 확인할 수 있어요 저는 몰랐지만 다양한 행사가 준비되있습니다 고궁들을 하나하나 살펴보며이런 곳에서 어떻게 살았냐고연신 신기하다 조잘조잘 말하는 녀석들생각보다 관찰하며 꼼꼼히 둘러 보았어요 역사에 그리 많은 지식이 없는 엄마는조용히 빠르게 훅훅 담엔 역사 공부 좀 하고 올게
0	분명 오전엔 비가 한두 방울 떨어졌는데점심이 지나곤 해가 떠서너무 더워궁 내 미술관인국립현대미술관으로 잠시 피신 위 사진은 석조전 앞의 분수예요 미술관은 석조전을 개조해 만들어졌어요굉장히 신기한 풍경 덕수궁 안에는우리라라 전통 그대로인 기와와 목조 건축물과서양 건축기술이 혼합된 정관헌그리고 돌로 마치 신화에 나올 법한제법 웅장한 석조전이 함께 어우러져 있는 것이그시대가 얼마나 혼란스러웠을지
-1	아주 조금 그런 아련한 생각에 잠겼습니다 그러나 저러나 진짜 더위에전 빨리 이 곳을 떠나고 싶었고
0	아이들은 작은 것 하나에도너무 즐거워하고 기뻐하는덕수궁 나들이였습니다 아이들과 좋은 날 뜻깊은 경험을 하고 돌아온 것 같아무지 흐뭇한 하루였어요 아이들보다 제가 더 더워 죽겠다고구시렁댔더니남편이 유병재 흑당 버블 티라며근처에 있는 카페에서 사줬어요유병재님 버블티로 더위 싹 글을 쓰고 포스팅이 늦어져 대략 한 달이 흐른
0	지금쯤이면 정말 가을 정취를 느끼며산책하고 나들이 가기 딱 좋은 계절일 거 같아요우리의 것을 느끼며도심에서 한적하게 힐링하기에 완전 입니다 주저리주저리궁시렁 거린가족과 함께한 고궁 탐방기였습니다 읽어주셔서 감사합니다
0	역사의 장소에 갈 때면 타임캡슐을 타고 떠나는 기분인데 지난 월 초에 방문했던 덕수궁도 그런 느낌이었다
0	덕수궁에서 마주한 곳들에 모두 추억하고 싶어서 사진을 모두 남겨본다
0	덕수궁은 역사적으로 우리 힘으로 직접 자주 국가를 만들어가는 과정이 그대로 남아있는 곳이다
0	이에 일제가 조선의 개화를 앞당겼다는 망언을 막을 수 있는 중요한 역사적 공간이기도 하다
0	그래서인지 우리가 더 관심을 가져야 한다는 생각이 들었다
0	그리고 덕수궁에 대한 공부가 필요하기에 덕수궁 홈페이지에서 퍼 온 덕수궁 이야기도 여기에 더해본다
0	덕수궁의 역사 덕수궁은 년에 선포된 황제국 대한제국의 황궁으로 옛 이름은 경운궁입니다
0	덕수궁은 년 임진왜란이 일어나자 의주로 피난 갔던 선조가 다시 한양으로 돌아왔을 때 월산대군 저택과 그 주변 민가를 여러 채 합하여 시어소로 정하여 행궁 정릉동 행궁 으로 삼았던 것으로부터 시작됩니다
0	이후 광해군이 즉위한 후 창덕궁으로 거처를 옮기면서 경운궁이란 이름을 사용하게 되었습니다
0	궁궐의 모습을 갖춘 덕수궁은 인목대비 유폐와 인조반정을 겪으면서 규모가 축소되었고 특히 인조가 즉위한 이후 즉조당과 석어당을 제외한 나머지는 원래 주인에게 돌려주었습니다
0	이로써 덕수궁은 더 이상 왕이 공식적으로 머물며 국정업무를 보던 궁궐의 기능을 하지 못하였습니다
0	년 을미사변이 일어난 이후 덕수궁이 다시 역사에 등장하게 되었습니다
0	을미사변으로 신변의 위협을 느낀 고종이 러시아 공사관으로 거처를 옮긴 후 년 월에 덕수궁으로 환궁하게 되었습니다
0	또한 대한 제국이라는 황제국을 선포한 후 황궁으로서의 규모와 격식을 갖추게 되었습니다
0	하지만 년 덕수궁 대화재와 년 고종의 강제 퇴위 이후 덕수궁은 그 규모가 대폭 축소되었습니다
0	이때 경운궁에서 덕수궁으로 이름 또한 바뀌게 되었습니다
0	출처 문화재청 덕수궁 또한 석조전의 경우 사전 신청한 사람에 한해 관람이 가능한데 덕수궁 입장객 누구나 무료로 관람 가능하므로 덕수궁을 방문할 계획이라면 이곳에 사전 신청은 필수이다
0	이건 함께 간 아버지께서 알려주신 정보였는데 조선 황실의 유일한 석조 건물 내부를 볼 수 있다는 점과 도슨트의 설명으로 더욱 값진 시간이었다
0	아래 덕수궁 석조전 신청 사이트를 링크해 둔다
1	여긴 또 가고 싶은 곳이다
0	석조전 대한제국역사관 관람 안내 신청하기 신청확인 및 취소 안내해설 관람장소 석조전 대한제국역사관 층 전시실 소요시간 일반해설 분 심화해설 시간 분 예약신청 안내 인터넷 사전예약 신청일 관람일 일주일 전 오전 시부터 예약 가능 신청방법 선착순 예약 회당 총 명 인당 최대 매까지 예약 가능 ※ 단 에는 매까지 예약 가능하오니 단체 관람객의 적극적인 이용 부탁드립니다
0	현장예약 신청대상 세 이상 어르신 및 외국인만 해당 ※ 신분증 지참 필수
1	무엇보다 나는 참 행복한 세상에 살고 있는 것 같다
1	여러모로 참 뜻깊은 덕수궁 나들이였다
1	아이참 덕수궁 나들이는 가족과 함께해 더 좋았을 수도 있다
1	덕수궁 나들이 지난 추석연휴에 제 블로그 전속모델인 외손자 동준 외손녀 소민이와 박 일 서울 나들이를 했습니다
0	덕수궁에 들러 민속놀이도 즐기고 덕수궁 수문장 교대식도 참관했습니다
0	또 덕수궁 건너에 있는 환구단도 둘러보았는데 마침 숙소로 정한 곳 옆에 있어 자세하게 구경했습니다
0	환구단은 황제가 하늘에 제사를 드리는 곳으로 고종이 년 황제에 즉위하며 건설했는데 층의 원형 제단과 하늘 신 위패를 모시는 팔각건물 황궁우 돌로 만든 북과 문 등으로 구성되어 있습니다
0	특히 석고 조각품은 년 고종황제 즉위 주년을 기념하기 위하여 만들었는데 하늘에 제사를 드릴 때 사용하는 북을 형상화해서 만들었답니다
0	이번 서울 나들이는 추석에 고향에 내려갈 일이 없었는데 마침 긴 추석연휴로 시간이 있어 다녀왔습니다
0	오랜만에 서울시청 앞 광장도 들어가 보고 남대문시장도 둘러보고 명동 야간 풍경을 즐기며 식도락도 했는데 아이들이 너무 좋아했습니다
0	명동은 외국 관광객과 추석연휴를 즐기는 내국인들로 불야성을 이루고 있었습니다
0	다음날 집으로 오는 차 안에서 막내 소민이가 더 많이 못 놀아 아쉽다고 여러 번 말을 해 모두 한바탕 웃었습니다
0	덕수궁 수문장 교대식 덕수궁 해시계 덕수궁 돌담길 서울시립미술관 입구 서울광장 환구단 석고 조각상 남대문 신세계백화점 앞 분수 서울 명동 야경 명동 곰인형
0	아침저녁으로 쌀쌀한 바람에 전기매트를 꺼내게 됩니다
0	두께있는 외투를 챙겨 입고 나선 후 낮에는 좀 더워지긴 합니다
0	자연스레 외투를 벗고 다니게 된다능
0	오늘 낮에는 덕수궁을 가보았습니다
1	파란 하늘과 구름 시원한 바람
1	굉장히 기분 좋은 날이었습니다
0	서울시청 쪽에 일이 있어 가보았는데 근처에 덕수궁이 있더군요
0	시청 옆에서는 닥터헬기 선포식 행사를 준비 중이었고잠시 구경한 후 건널목을 건너 덕수궁을 다녀왔습니다
0	줄이 길어 언제 표 끊냐하다 안내문을 보니 교통카드로 입장할 수 있다는 문구가 눈에 보였습니다
-1	그걸 본 후 같이 가신 분이 어 저기 결제하는 게 있어요 하여 줄을 이탈하니진짜 됨
0	입장료 원인데 노트 플러스로 삼성페이로 NFC 결제하니 지하철처럼 바로 결제 후 통과 됨 오 신기 평일 오후 시 경인데 한복입은 외국인들 한국인들 많았습니다
0	아직 나뭇잎들은 푸르고요날씨가 푸른 하늘구름들
1	넘나 좋더군요북경에 가면 천안문을 가듯이 한국에 오면 경복궁 창경궁 덕수궁
-1	외국인들이 참 많았습니다
-1	혼자서도 이런 공원에 자주 오긴 하는데 오늘은 같이 올 분이 있었습니다
0	흔쾌히 동의해 주셔서 감사드립니다
0	쉽게 말해 임금님이 여러 가지 야외 파티를 하던 장소라고 합니다
0	외국사절단도 있을 테고 공무원들 격려도 있을 테고 말이죠
0	마당에는 계급순으로 서있으라고 표식이 세워져 있습니다
0	바로 이렇게 말이죠
1	정말 하늘이 파랗네요
0	노트 플러스입니다
1	이거 풍경 사진 잘 나오네요
0	같이 간 분과 이곳을 거닐며 이리저리 구경했습니다
0	짧은 시간이었는데 아주 즐겁네요
0	스마트폰 배경화면 각입니다
0	더워서 외투는 벗었습니다
0	가운데 빨간 바지 아저씨가 외국인이었는데
-1	그 분만 없었으면 기가 막힌 풍경 사진을
0	찍을 수도
0	
0	외국인 아저씨 비키고 그 안쪽입니다
